regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
FBgn0003870	FBgn0043002	5.0	5.0	0.1078519976928316	0.99770808586736615	1.0
FBgn0033616	FBgn0085382	5.0	5.0	0.095708200067074589	0.99760597162302833	1.0
FBgn0033616	FBgn0038311	5.0	5.0	0.095708200067074478	0.99760447324820312	0.0
FBgn0024250	FBgn0033762	5.0	5.0	0.09832110681509354	0.99745276279715112	0.0
FBgn0033616	FBgn0036575	5.0	5.0	0.09542103988141637	0.99737477238749916	0.0
FBgn0033616	FBgn0031613	5.0	5.0	0.09542103988141637	0.99737439779379289	0.0
FBgn0033616	FBgn0030929	5.0	5.0	0.09542103988141637	0.99737439779379289	0.0
FBgn0261239	FBgn0039417	5.0	5.0	0.089003115888922624	0.99737274958148514	0.0
FBgn0038787	FBgn0050196	5.0	5.0	0.096779668769952032	0.99732824784917662	1.0
FBgn0001170	FBgn0036454	5.0	5.0	0.078249095746483976	0.99719639086455858	0.0
FBgn0001170	FBgn0035877	5.0	5.0	0.079428915952635348	0.99715293799462756	0.0
FBgn0023094	FBgn0030694	5.0	5.0	0.083756191189241491	0.99713061220973198	1.0
FBgn0033616	FBgn0037684	5.0	5.0	0.092656663809761008	0.99699118843224666	0.0
FBgn0001297	FBgn0283451	5.0	5.0	0.086327105913257984	0.99692024038427318	1.0
FBgn0001170	FBgn0034081	5.0	5.0	0.079735589799194484	0.99690795371070651	0.0
FBgn0001170	FBgn0036536	5.0	5.0	0.079417350719941493	0.99670747115909408	0.0
FBgn0032223	FBgn0030518	5.0	5.0	0.083610077259777094	0.99610092902985103	1.0
FBgn0004110	FBgn0052009	4.0	4.0	1.0	0.80002217594741298	0.0
FBgn0004110	FBgn0010097	4.0	4.0	1.0	0.80002217594741298	0.0
FBgn0004110	FBgn0039879	4.0	4.0	1.0	0.80002217594741298	0.0
FBgn0004110	FBgn0033815	4.0	4.0	1.0	0.80002217594741298	0.0
FBgn0004110	FBgn0265299	4.0	4.0	1.0	0.80002217594741298	0.0
FBgn0004110	FBgn0050345	4.0	4.0	1.0	0.80002217594741298	0.0
FBgn0004110	FBgn0003255	4.0	4.0	1.0	0.80001475899202823	0.0
FBgn0004110	FBgn0041150	4.0	4.0	0.76396458482366914	0.80001371012965061	0.0
FBgn0004110	FBgn0262993	4.0	4.0	0.81601132420981282	0.80001018894881137	0.0
FBgn0004110	FBgn0267183	4.0	4.0	0.52750648023880764	0.8000045700432169	0.0
FBgn0004110	FBgn0267220	4.0	4.0	0.62371606990531381	0.80000434528699305	0.0
FBgn0004110	FBgn0015919	4.0	4.0	0.60104221667676305	0.80000239739972034	0.0
FBgn0004110	FBgn0032598	4.0	4.0	0.4678079295963915	0.80000082410615392	0.0
FBgn0004110	FBgn0263117	4.0	4.0	0.56005363865602109	0.79999850162517483	0.0
FBgn0004110	FBgn0024288	4.0	4.0	0.50967904714150059	0.7999950553630768	0.0
FBgn0004110	FBgn0032763	4.0	4.0	0.52671807231216228	0.79999235828839144	0.0
FBgn0004110	FBgn0263662	4.0	4.0	0.40919673481174135	0.79998516608923043	0.0
FBgn0004110	FBgn0001180	4.0	4.0	0.44781848708410843	0.79998306836447519	0.0
FBgn0004110	FBgn0266802	4.0	4.0	0.34648700635310903	0.7999811953959437	0.0
FBgn0004110	FBgn0002862	4.0	4.0	0.41234748577398772	0.79997789897132821	0.0
FBgn0004110	FBgn0033438	4.0	4.0	0.40696783252209556	0.79997108136587358	0.0
FBgn0004110	FBgn0030680	4.0	4.0	0.28002506447752318	0.79997018234097839	0.0
FBgn0004110	FBgn0033631	4.0	4.0	0.3764429999295057	0.79996823445370568	0.0
FBgn0004110	FBgn0031682	4.0	4.0	0.39268596239644793	0.79996583705398527	0.0
FBgn0004110	FBgn0024360	4.0	4.0	0.23048068389896825	0.79995849501734184	0.0
FBgn0004110	FBgn0029712	4.0	4.0	0.25728137564700471	0.7999511529806983	0.0
FBgn0004110	FBgn0036670	4.0	4.0	0.41065379113090672	0.79993706825734134	0.0
FBgn0004110	FBgn0052250	4.0	4.0	0.28712664881286032	0.79993631906992879	0.0
FBgn0004110	FBgn0031377	4.0	4.0	0.2472162187349165	0.79993542004503371	0.0
FBgn0004110	FBgn0023518	4.0	4.0	0.20584114260736774	0.7999229835339845	0.0
FBgn0004110	FBgn0035537	4.0	4.0	0.41355162485557717	0.7999201366218166	0.0
FBgn0004110	FBgn0035150	4.0	4.0	0.21663694580361892	0.79991624084727098	0.0
FBgn0004110	FBgn0261938	4.0	4.0	0.23916904107276449	0.79991624084727098	0.0
FBgn0004110	FBgn0031597	4.0	4.0	0.23068652851202731	0.79991474247244587	0.0
FBgn0004110	FBgn0030839	4.0	4.0	0.22984175913257943	0.79990979783552263	0.0
FBgn0004110	FBgn0050169	4.0	4.0	0.23268343011268589	0.7999011072615364	0.0
FBgn0004110	FBgn0043550	4.0	4.0	0.19409691819972652	0.79989046880027748	0.0
FBgn0004110	FBgn0010473	4.0	4.0	0.19526844550418543	0.79988552416335434	0.0
FBgn0004110	FBgn0003292	4.0	4.0	0.2157261900427061	0.79988455021971794	0.0
FBgn0004110	FBgn0034346	4.0	4.0	0.22439437139921925	0.79987593456447303	0.0
FBgn0004110	FBgn0034853	4.0	4.0	0.33443942881868971	0.79986035146629086	0.0
FBgn0004110	FBgn0039680	4.0	4.0	0.22529423673203719	0.7998471657678291	0.0
FBgn0004110	FBgn0035678	4.0	4.0	0.22028182219617443	0.79984177161845837	0.0
FBgn0004110	FBgn0052196	4.0	4.0	0.24932349806132603	0.79982424063300339	0.0
FBgn0004110	FBgn0262565	4.0	4.0	0.20255883962088372	0.79982064453342294	0.0
FBgn0001297	FBgn0085334	4.0	4.0	0.16157202799244252	0.7998175728650313	1.0
FBgn0004110	FBgn0033757	4.0	4.0	0.19922589059789364	0.79981749794628998	0.0
FBgn0004110	FBgn0039153	4.0	4.0	0.17658769642298577	0.79980506143524077	0.0
FBgn0004110	FBgn0038418	4.0	4.0	0.18475805207078255	0.799802813873003	0.0
FBgn0004110	FBgn0036351	4.0	4.0	0.24224677080325607	0.79978655650614949	0.0
FBgn0004110	FBgn0038564	4.0	4.0	0.21219641052257032	0.79978243597538023	0.0
FBgn0004110	FBgn0036927	4.0	4.0	0.22429442610454497	0.79977958906321234	0.0
FBgn0001291	FBgn0028436	4.0	4.0	0.17813156999664603	0.79977539361370176	1.0
FBgn0029711	FBgn0036213	4.0	4.0	0.17587424830798459	0.79975928608433078	0.0
FBgn0002922	FBgn0035375	4.0	4.0	0.18545371502256347	0.79974235444880593	1.0
FBgn0004110	FBgn0250819	4.0	4.0	0.20685602082358912	0.79973224041873581	0.0
FBgn0004110	FBgn0036317	4.0	4.0	0.15527269955644141	0.79972849448167282	0.0
FBgn0004110	FBgn0265174	4.0	4.0	0.22181798745111847	0.79968369307439913	0.0
FBgn0039740	FBgn0031040	4.0	4.0	0.15347776515087186	0.79968339339943417	0.0
FBgn0040765	FBgn0037384	-4.0	4.0	0.14589229315727892	0.79967133148209124	0.0
FBgn0004110	FBgn0033337	4.0	4.0	0.20307545666046467	0.79964833142852432	0.0
FBgn0003870	FBgn0263979	4.0	4.0	0.14844990987085838	0.79964638354125162	1.0
FBgn0004110	FBgn0003545	4.0	4.0	0.18202296705840104	0.79964593402880402	0.0
FBgn0004110	FBgn0013563	4.0	4.0	0.38006486716603738	0.79963649426740524	0.0
FBgn0035481	FBgn0029970	4.0	4.0	0.14096352423559999	0.79961971246936292	0.0
FBgn0004110	FBgn0036690	4.0	4.0	0.15767152428739717	0.79961911311943279	0.0
FBgn0034599	FBgn0005655	-4.0	4.0	0.18956867210609751	0.79961731506964262	0.0
FBgn0032587	FBgn0261597	-4.0	4.0	0.14823967686752537	0.79961386880754459	0.0
FBgn0004110	FBgn0038427	4.0	4.0	0.13501213739391471	0.79959618798460719	0.0
FBgn0004110	FBgn0016697	-4.0	4.0	0.16297233595920102	0.79958659838572588	0.0
FBgn0004110	FBgn0261385	4.0	4.0	0.20472170859661598	0.79956457227579536	0.0
FBgn0001170	FBgn0000709	4.0	4.0	0.16567080567788528	0.79954524324055021	0.0
FBgn0004110	FBgn0033060	4.0	4.0	0.14932656354407803	0.79953595331663396	0.0
FBgn0000560	FBgn0011361	-4.0	4.0	0.14045752665812972	0.79951999562474552	0.0
FBgn0004110	FBgn0037709	4.0	4.0	0.13905672269781166	0.79951902168110911	0.0
FBgn0004110	FBgn0028371	4.0	4.0	0.17609007745347771	0.79951078061957048	0.0
FBgn0003964	FBgn0265669	4.0	4.0	0.14011517744276514	0.79949834410852127	1.0
FBgn0040918	FBgn0004403	-4.0	4.0	0.18721785346013986	0.79949437341523455	1.0
FBgn0004110	FBgn0013688	4.0	4.0	0.16969403274453554	0.79947901507327612	0.0
FBgn0000611	FBgn0033518	4.0	4.0	0.15164294451149396	0.79945991079425482	1.0
FBgn0004110	FBgn0266094	4.0	4.0	0.23868529808455952	0.79945009643914966	0.0
FBgn0035691	FBgn0036007	4.0	4.0	0.12425892137325656	0.79943945797789073	1.0
FBgn0004110	FBgn0285892	4.0	4.0	0.14673645031553928	0.79943765992810045	0.0
FBgn0035481	FBgn0037730	4.0	4.0	0.12343296495953437	0.79939997580124655	0.0
FBgn0004110	FBgn0037565	4.0	4.0	0.12032765878528806	0.79939330803327446	0.0
FBgn0004110	FBgn0040347	4.0	4.0	0.14842475298944868	0.79938671518404347	0.0
FBgn0004110	FBgn0000810	4.0	4.0	0.13672473481721603	0.799368734686141	0.0
FBgn0004110	FBgn0040382	4.0	4.0	0.16044302355743856	0.79935375093788896	0.0
FBgn0034599	FBgn0284442	-4.0	4.0	0.12455390333467087	0.79934191377676989	0.0
FBgn0001170	FBgn0034403	4.0	4.0	0.16530775246132612	0.79932992677816828	0.0
FBgn0035997	FBgn0027537	4.0	4.0	0.15734093406487126	0.79932235998530099	1.0
FBgn0004110	FBgn0030710	4.0	4.0	0.15461641125784276	0.79931224595523076	0.0
FBgn0035481	FBgn0035476	4.0	4.0	0.15973503967661029	0.79930617753718869	0.0
FBgn0004110	FBgn0037263	4.0	4.0	0.11298714461796666	0.79929501464474095	0.0
FBgn0004110	FBgn0038815	4.0	4.0	0.12613126314415202	0.7992752360970482	0.0
FBgn0004050	FBgn0027375	-4.0	4.0	0.14263021974368173	0.79926961719145373	0.0
FBgn0004110	FBgn0024230	4.0	4.0	0.22089664712882251	0.79923492981425026	0.0
FBgn0004110	FBgn0037492	4.0	4.0	0.14004046526780523	0.79923492981425026	0.0
FBgn0003870	FBgn0017577	4.0	4.0	0.16215141703877234	0.7992222685469772	0.0
FBgn0004110	FBgn0028997	4.0	4.0	0.19122984653760644	0.79921844769117301	0.0
FBgn0035160	FBgn0039665	4.0	4.0	0.11912741258811643	0.79921784834124288	1.0
FBgn0005660	FBgn0015756	4.0	4.0	0.13216700840405082	0.79921148024823574	0.0
FBgn0004110	FBgn0053145	4.0	4.0	0.14792661551737873	0.79920331410543843	0.0
FBgn0001170	FBgn0036271	4.0	4.0	0.11575571852361388	0.79917244758403916	0.0
FBgn0035691	FBgn0035968	4.0	4.0	0.1378355230363888	0.79915896221061233	1.0
FBgn0004110	FBgn0011300	4.0	4.0	0.14916253245268418	0.79915461692361922	0.0
FBgn0004110	FBgn0027490	4.0	4.0	0.21333831077504284	0.79913049308893347	0.0
FBgn0001297	FBgn0260632	4.0	4.0	0.11749780640527041	0.79911041486627565	1.0
FBgn0000591	FBgn0051473	4.0	4.0	0.11524547217007719	0.79904950592963109	0.0
FBgn0037207	FBgn0038849	4.0	4.0	0.1308394488970821	0.79904313783662395	0.0
FBgn0037207	FBgn0033659	4.0	4.0	0.1308394488970821	0.79904313783662395	0.0
FBgn0037207	FBgn0030846	4.0	4.0	0.1308394488970821	0.79904313783662395	0.0
FBgn0037207	FBgn0052212	4.0	4.0	0.1308394488970821	0.79904283816165889	0.0
FBgn0033749	FBgn0032205	4.0	4.0	0.11797793901195364	0.79902643095732295	0.0
FBgn0261239	FBgn0284221	4.0	4.0	0.12969690911937393	0.79902635603858163	1.0
FBgn0003870	FBgn0024250	-4.0	4.0	0.11146062661406475	0.7990242583138264	0.0
FBgn0029822	FBgn0032730	-4.0	4.0	0.11301419423939763	0.7990233592889312	0.0
FBgn0004110	FBgn0027513	4.0	4.0	0.16714104595060097	0.79902216058907105	0.0
FBgn0030899	FBgn0034398	4.0	4.0	0.11119152464640125	0.79901976318935075	1.0
FBgn0031573	FBgn0022097	4.0	4.0	0.11115809919349351	0.79901871432697313	1.0
FBgn0004865	FBgn0039209	4.0	4.0	0.11097802707787563	0.79901721595214792	1.0
FBgn0022699	FBgn0031142	4.0	4.0	0.10566167290189299	0.7990171410334066	0.0
FBgn0001180	FBgn0264922	4.0	4.0	0.11983134661474193	0.79900545370977005	1.0
FBgn0004110	FBgn0052708	4.0	4.0	0.17473646302429491	0.79900492927858124	0.0
FBgn0035481	FBgn0032858	4.0	4.0	0.11942250726859804	0.79900313122879096	0.0
FBgn0000015	FBgn0026533	4.0	4.0	0.12974849156182433	0.79898957093662282	1.0
FBgn0015919	FBgn0038045	-4.0	4.0	0.11967299500905093	0.79898912142417533	0.0
FBgn0001981	FBgn0013765	-4.0	4.0	0.1206817248829879	0.79898215398123806	1.0
FBgn0001297	FBgn0086779	4.0	4.0	0.12054882390341382	0.79898035593144789	1.0
FBgn0004110	FBgn0010412	-4.0	4.0	0.17558916593545726	0.79897496178207716	0.0
FBgn0003870	FBgn0030121	4.0	4.0	0.11650787893755965	0.79897233962613301	0.0
FBgn0004110	FBgn0067628	4.0	4.0	0.15506410580224272	0.7989689682827763	0.0
FBgn0261239	FBgn0050385	4.0	4.0	0.11865254376442702	0.79896252527102796	0.0
FBgn0001994	FBgn0002906	4.0	4.0	0.10720262735007158	0.79895480864067814	0.0
FBgn0015919	FBgn0039145	-4.0	4.0	0.10858796651608715	0.79894814087270594	0.0
FBgn0029822	FBgn0010217	4.0	4.0	0.1125120441373938	0.79894754152277581	1.0
FBgn0004110	FBgn0037920	4.0	4.0	0.10855407453258559	0.79894439493564295	0.0
FBgn0022699	FBgn0039270	4.0	4.0	0.10553731952050727	0.7989431962357828	0.0
FBgn0004110	FBgn0032250	4.0	4.0	0.13421307519302095	0.79894154802347506	0.0
FBgn0041092	FBgn0052448	-4.0	4.0	0.10889097198659436	0.79893765224892954	1.0
FBgn0004110	FBgn0266418	4.0	4.0	0.11862324166915594	0.798930310212286	0.0
FBgn0003507	FBgn0039136	4.0	4.0	0.13193930733248449	0.79892589000655168	1.0
FBgn0038766	FBgn0031992	4.0	4.0	0.11287102062163079	0.79892072061340469	1.0
FBgn0004110	FBgn0011706	4.0	4.0	0.10049061438398843	0.79891337857676115	0.0
FBgn0004110	FBgn0013954	-4.0	4.0	0.14595062750315335	0.79889719612864896	0.0
FBgn0029822	FBgn0267647	-4.0	4.0	0.1052307644804279	0.79887914071200528	0.0
FBgn0023094	FBgn0260743	4.0	4.0	0.13566026154410882	0.79887359672515201	1.0
FBgn0037722	FBgn0031150	-4.0	4.0	0.13040175462095183	0.79886453155745951	1.0
FBgn0004870	FBgn0037004	4.0	4.0	0.10537937561206978	0.79885524163354327	0.0
FBgn0004110	FBgn0035766	4.0	4.0	0.14557972090083415	0.79885374325871805	0.0
FBgn0001170	FBgn0033273	4.0	4.0	0.12074121660988435	0.79883486373592039	0.0
FBgn0004110	FBgn0011802	4.0	4.0	0.13849341332595289	0.79881418616333255	0.0
FBgn0002733	FBgn0037330	4.0	4.0	0.11986236122619187	0.79881081481997585	1.0
FBgn0004110	FBgn0030679	4.0	4.0	0.10673849474318953	0.79880789298906674	0.0
FBgn0024321	FBgn0051133	4.0	4.0	0.10943775449512883	0.79878908838501039	0.0
FBgn0004110	FBgn0032205	4.0	4.0	0.12565946117858662	0.79878841411633905	0.0
FBgn0004865	FBgn0027607	-4.0	4.0	0.11724340392697519	0.79878287012948579	1.0
FBgn0000448	FBgn0002441	-4.0	4.0	0.13700869492567413	0.79877612744277238	1.0
FBgn0001297	FBgn0000667	4.0	4.0	0.10146121427584975	0.79877268118067446	1.0
FBgn0036423	FBgn0263200	4.0	4.0	0.11487814484527659	0.79877200691200312	1.0
FBgn0001297	FBgn0265998	4.0	4.0	0.10513977031089228	0.79876766162501001	1.0
FBgn0045759	FBgn0033844	4.0	4.0	0.11175077407118783	0.79876653784389107	1.0
FBgn0037446	FBgn0041630	4.0	4.0	0.10659947712609819	0.79873701985983447	1.0
FBgn0000166	FBgn0033906	4.0	4.0	0.14749843118607742	0.79872136184291109	1.0
FBgn0035405	FBgn0040087	4.0	4.0	0.096356592633894178	0.79869963540794564	1.0
FBgn0004795	FBgn0003274	4.0	4.0	0.1012934449093148	0.79869304255871476	1.0
FBgn0263108	FBgn0086355	-4.0	4.0	0.099150291522950074	0.79868682430319016	1.0
FBgn0004110	FBgn0000147	4.0	4.0	0.11132849752831386	0.79868427706598732	0.0
FBgn0003345	FBgn0086656	4.0	4.0	0.10313376078198178	0.79868292852864464	1.0
FBgn0001170	FBgn0264958	4.0	4.0	0.12283463952982776	0.79868038129144181	0.0
FBgn0004110	FBgn0037296	4.0	4.0	0.10959258565403762	0.79867693502934378	0.0
FBgn0003870	FBgn0033081	4.0	4.0	0.098952663745959901	0.79867536173577736	0.0
FBgn0003053	FBgn0027287	-4.0	4.0	0.11317418426762715	0.7986140782054264	1.0
FBgn0003870	FBgn0033208	4.0	4.0	0.12598682063250766	0.79860883389353821	1.0
FBgn0040918	FBgn0264816	4.0	4.0	0.12530644710596084	0.79860493811899269	1.0
FBgn0003567	FBgn0010217	4.0	4.0	0.09887269853757974	0.79857894131577534	1.0
FBgn0001170	FBgn0039210	4.0	4.0	0.11195699105238377	0.79855976211801272	0.0
FBgn0029822	FBgn0031675	4.0	4.0	0.10549710357198805	0.79855818882444629	1.0
FBgn0032130	FBgn0035770	-4.0	4.0	0.10748544929689008	0.79855676536836229	1.0
FBgn0037722	FBgn0261811	-4.0	4.0	0.10408222777477938	0.79854283048248798	1.0
FBgn0004110	FBgn0032620	4.0	4.0	0.10976177892620531	0.79853968389535501	0.0
FBgn0015664	FBgn0039925	4.0	4.0	0.10818474155759294	0.79853428974598428	1.0
FBgn0037722	FBgn0035204	-4.0	4.0	0.099347467260561984	0.79853316596486534	1.0
FBgn0001170	FBgn0032348	4.0	4.0	0.10140311831413085	0.79852956986528489	0.0
FBgn0000459	FBgn0001234	-4.0	4.0	0.10392788340366343	0.79852110404752241	1.0
FBgn0029957	FBgn0023129	4.0	4.0	0.096439421828127592	0.79851735811045943	1.0
FBgn0013753	FBgn0085396	4.0	4.0	0.11833554199392582	0.7985115144486411	0.0
FBgn0034599	FBgn0033652	4.0	4.0	0.09984023140786813	0.79849203557591353	1.0
FBgn0043457	FBgn0040011	-4.0	4.0	0.09702454772313529	0.79848926358248684	1.0
FBgn0001981	FBgn0262617	4.0	4.0	0.096918372667804897	0.79848784012640295	1.0
FBgn0004110	FBgn0264561	4.0	4.0	0.091904657979863469	0.79848424402682239	0.0
FBgn0000015	FBgn0037550	4.0	4.0	0.11000901271307906	0.79846349153549334	1.0
FBgn0039169	FBgn0034816	-4.0	4.0	0.12745719483663609	0.79846124397325546	1.0
FBgn0004396	FBgn0262738	4.0	4.0	0.10594951474358805	0.79845742311745127	1.0
FBgn0015919	FBgn0083004	-4.0	4.0	0.091507644334813731	0.798450455674514	1.0
FBgn0023094	FBgn0034724	-4.0	4.0	0.098352611199146955	0.79843434814514302	1.0
FBgn0001170	FBgn0265308	4.0	4.0	0.10399984613046187	0.79843269993283539	0.0
FBgn0001170	FBgn0003977	4.0	4.0	0.088769757006797345	0.798427980052136	0.0
FBgn0001325	FBgn0083972	-4.0	4.0	0.087259243114929164	0.79842693118975827	0.0
FBgn0032940	FBgn0023023	4.0	4.0	0.10523517923269621	0.79840917544807966	1.0
FBgn0035691	FBgn0260745	4.0	4.0	0.10469903091195643	0.79840018519912836	1.0
FBgn0003567	FBgn0262141	4.0	4.0	0.09087491321243335	0.79836317534094581	1.0
FBgn0000448	FBgn0040726	4.0	4.0	0.098685624604755273	0.79835508411688971	0.0
FBgn0004666	FBgn0086757	4.0	4.0	0.089189683973068257	0.79835043915493153	1.0
