	FBgn0004396	FBgn0004652	FBgn0004837	FBgn0005660	FBgn0032130	FBgn0001269	FBgn0036126	FBgn0014018	FBgn0011648	FBgn0003567	FBgn0015664	FBgn0040465	FBgn0035144	FBgn0086758	FBgn0000370	FBgn0030505	FBgn0039509	FBgn0005558	FBgn0028996	FBgn0001222	FBgn0003396	FBgn0004795	FBgn0259789	FBgn0261703	FBgn0000577	FBgn0010323	FBgn0002985	FBgn0000611	FBgn0022699	FBgn0027364	FBgn0001325	FBgn0030432	FBgn0039733	FBgn0000964	FBgn0002633	FBgn0035849	FBgn0017578	FBgn0035407	FBgn0004170	FBgn0035405	FBgn0037446	FBgn0002521	FBgn0263112	FBgn0011236	FBgn0035160	FBgn0004893	FBgn0004892	FBgn0000459	FBgn0035481	FBgn0045759	FBgn0000286	FBgn0031232	FBgn0005612	FBgn0259938	FBgn0033749	FBgn0020309	FBgn0001078	FBgn0039350	FBgn0003651	FBgn0038316	FBgn0000448	FBgn0015239	FBgn0002723	FBgn0031573	FBgn0037206	FBgn0032587	FBgn0037207	FBgn0037672	FBgn0003028	FBgn0263108	FBgn0038787	FBgn0005561	FBgn0029711	FBgn0015904	FBgn0001168	FBgn0013799	FBgn0085432	FBgn0030673	FBgn0000504	FBgn0010109	FBgn0041092	FBgn0024321	FBgn0002734	FBgn0002735	FBgn0002733	FBgn0030899	FBgn0001185	FBgn0004870	FBgn0001180	FBgn0261113	FBgn0023215	FBgn0014343	FBgn0029957	FBgn0035997	FBgn0027339	FBgn0015919	FBgn0261283	FBgn0039169	FBgn0034945	FBgn0034946	FBgn0024250	FBgn0003964	FBgn0004666	FBgn0001297	FBgn0001291	FBgn0004510	FBgn0032940	FBgn0036423	FBgn0043457	FBgn0001981	FBgn0023094	FBgn0005694	FBgn0004865	FBgn0000028	FBgn0004198	FBgn0038766	FBgn0003345	FBgn0029822	FBgn0036900	FBgn0001235	FBgn0035691	FBgn0052105	FBgn0033616	FBgn0013263	FBgn0004914	FBgn0003507	FBgn0034599	FBgn0037722	FBgn0013753	FBgn0003053	FBgn0033782	FBgn0000097	FBgn0003870	FBgn0033010	FBgn0032223	FBgn0013469	FBgn0004859	FBgn0003460	FBgn0000015	FBgn0000014	FBgn0015561	FBgn0040765	FBgn0003118	FBgn0010768	FBgn0000591	FBgn0004050	FBgn0038197	FBgn0039740	FBgn0001150	FBgn0002922	FBgn0261239	FBgn0035824	FBgn0016076	FBgn0002609	FBgn0040918	FBgn0000567	FBgn0000560	FBgn0011655	FBgn0000568	FBgn0000166	FBgn0001994	FBgn0038418	FBgn0054031	FBgn0019650	FBgn0022935	FBgn0000546
FBgn0039266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049316029373	0.0492404762252	0.0	0.0	0.0	0.0493417861279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBgn0051715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492997167616	0.0	0.0	0.0	0.0	0.0988222294532	0.0	0.0	0.0	0.496156233607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.297703012596	0.0	0.0	0.0	0.0	0.0	0.198382819214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492336077572	0.0	0.0	0.0	0.0	0.0	0.347082146018	0.0	0.0	0.0	0.0	0.0	0.0	0.049656018538	0.0	0.0	0.0	0.147866954341	0.0	0.0	0.0	0.0	0.0	0.148674857887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148962904263	0.0	0.0	0.0	0.198120529593	0.0494482473816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0495615771033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0494847361178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0493872897283	0.0	0.0	0.0	0.0	0.0496864973647	0.0	0.0
FBgn0004907	0.0	0.0	0.0	0.0	0.0	0.0492464861347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049238329829	0.0	0.0	0.0	0.0	0.0	0.0	0.0492001239758	0.0	0.0	0.0990639136702	0.0	0.0	0.0493572401809	0.0	0.0	0.0	0.0	0.0	0.049492033865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBgn0046214	0.0	0.0987346564865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0494671356686	0.0	0.0	0.0987093290108	0.197581354857	0.0492593645122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBgn0083167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0987754380151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.395157129083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049416051438	0.0	0.0	0.0492537838819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492190122628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0990162636736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0493130244183	0.0493435032449	0.0	0.0	0.0	0.0	0.0	0.247402645906	0.0	0.0	0.0	0.297033766247	0.0	0.0	0.0
FBgn0032015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0992635285209	0.0	0.0	0.0	0.0492722428896	0.0	0.0	0.049407465853	0.0	0.0	0.0	0.0496740482664	0.0	0.0493993095473	0.0	0.0	0.0	0.0494718577403	0.0	0.0988565717931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0493688307206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0496534428625	0.0	0.0	0.0493070145088	0.0	0.0	0.0	0.0	0.0	0.0	0.0491919676701	0.0	0.0	0.0	0.0	0.0	0.0496233933151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492104266778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0493705478376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0498560626679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049816568977	0.0	0.0	0.0	0.0498676532076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0493782748641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492318906403	0.0	0.198569984967	0.0	0.0497010928591	0.0	0.0	0.0	0.0492666622594	0.0	0.0	0.19843089849	0.0	0.0	0.0994893294057	0.0	0.0	0.049495468099	0.0	0.0	0.0	0.0	0.0	0.0494572622458	0.0	0.0
FBgn0004644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0993425159026	0.646023629247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492799699161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0497221275423	0.0	0.0	0.0	0.0	0.0493645379281	0.397700608632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1493986227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0496019293527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0496238225943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0494946095405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049307443788	0.0495328153936	0.0	0.0	0.447489274458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0993738532878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0494452424269	0.0	0.0	0.199692550202	0.0	0.0	0.0	0.0	0.0	0.0496671797985	0.0	0.0	0.0	0.0993674140991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBgn0015031	0.0494830190008	0.0	0.0	0.0	0.0492567888367	0.0	0.0	0.0	0.0	0.0990943924969	0.0	0.0	0.0493641086489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0496341252963	0.0	0.0	0.0	0.0496169541264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492357541535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148562816003	0.0	0.0	0.0989046510689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0499578018499	0.147819733624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049826871679	0.0497071027686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0494207735097	0.0	0.0	0.0	0.0496045050281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0993575406764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148278203861	0.0	0.0	0.0	0.0	0.0986002920816	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBgn0264491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147915892175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.496008132266	0.0983890866912	0.0	0.0	0.148383806556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBgn0264922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049469711344	0.0	0.0	0.0	0.0494881703517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0989729064695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0494525401741	0.0	0.0	0.0495976365602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0493662550451	0.0	0.0	0.0	0.0	0.0493726942338	0.0	0.0494237784644	0.0	0.0	0.0	0.0	0.197119450385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0499084347362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0496710433117	0.0	0.0	0.0991699456447	0.0	0.0	0.0494546865703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0988634402611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492430519007
