regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
FBgn0010768	FBgn0022097	18.0	18.0	0.15284365087624824	0.89600838983363706	1.0
FBgn0001180	FBgn0022097	18.0	18.0	0.14370341993177033	0.89539709618344987	1.0
FBgn0002985	FBgn0004403	-18.0	18.0	0.12934379264424661	0.89525843898611113	1.0
FBgn0001981	FBgn0001149	18.0	18.0	0.12594344156930359	0.8942543548233387	1.0
FBgn0001981	FBgn0086686	18.0	18.0	0.12446735279106752	0.89359369405954792	1.0
FBgn0040918	FBgn0035422	-17.0	17.0	0.28371459506920249	0.84893105174274497	0.0
FBgn0004396	FBgn0000150	17.0	17.0	0.22372972493465676	0.84877565265470578	1.0
FBgn0005612	FBgn0013672	-17.0	17.0	0.20208712698029818	0.84788318109660243	0.0
FBgn0033010	FBgn0010590	17.0	17.0	0.16564655984378102	0.84648244290800634	1.0
FBgn0001180	FBgn0265298	17.0	17.0	0.15029369436952167	0.84632446814447482	1.0
FBgn0004396	FBgn0034723	-17.0	17.0	0.1379221340358569	0.84603513393083285	1.0
FBgn0004396	FBgn0035397	-17.0	17.0	0.13696787453765935	0.84572862854724173	1.0
FBgn0001981	FBgn0030400	17.0	17.0	0.14144403839080738	0.84571617944902866	1.0
FBgn0043457	FBgn0011591	17.0	17.0	0.13010004313070139	0.84558653711591314	1.0
FBgn0001981	FBgn0000150	17.0	17.0	0.11691006216653937	0.84501688355285243	1.0
FBgn0004396	FBgn0243512	-17.0	17.0	0.11952508769885739	0.84463396646298794	1.0
FBgn0035691	FBgn0260745	17.0	17.0	0.12343472465164673	0.84434377369084856	1.0
FBgn0035691	FBgn0019936	-17.0	17.0	0.11614225062148364	0.84433046603413797	1.0
FBgn0005694	FBgn0023526	17.0	17.0	0.12260126130175231	0.84415188586666756	1.0
FBgn0005694	FBgn0021979	-17.0	17.0	0.11819029790655744	0.84397030074445611	1.0
FBgn0000028	FBgn0032666	17.0	17.0	0.11844205443454897	0.84367323950433704	1.0
FBgn0036423	FBgn0037607	-17.0	17.0	0.1116284543693698	0.84331607916939622	1.0
FBgn0001981	FBgn0052105	-17.0	17.0	0.10743339244753891	0.84297694856290184	1.0
FBgn0004396	FBgn0000568	-17.0	17.0	0.10744400108839663	0.8427107954286911	1.0
FBgn0001981	FBgn0015773	-17.0	17.0	0.10201567071022777	0.84254337652168765	1.0
FBgn0261283	FBgn0005533	16.0	16.0	0.16897667673258204	0.79817350265251652	1.0
FBgn0004396	FBgn0014184	-16.0	16.0	0.15865103344785031	0.79732653469477821	1.0
FBgn0004396	FBgn0263873	-16.0	16.0	0.14300787065964421	0.79679723338109776	1.0
FBgn0040918	FBgn0003942	-16.0	16.0	0.16552958395076323	0.79660706267391179	0.0
FBgn0004396	FBgn0027865	-16.0	16.0	0.14283726812329622	0.79585754110563445	1.0
FBgn0004865	FBgn0030400	16.0	16.0	0.12603232375288126	0.79534626952040066	1.0
FBgn0003345	FBgn0030306	16.0	16.0	0.12351017570535466	0.79515566953396588	1.0
FBgn0001981	FBgn0034142	-16.0	16.0	0.11205364726433759	0.79488050153553191	1.0
FBgn0043457	FBgn0039858	-16.0	16.0	0.1083840788203852	0.7946735889376455	1.0
FBgn0004396	FBgn0011768	-16.0	16.0	0.11691084941061985	0.79461778263531102	1.0
FBgn0001981	FBgn0284243	16.0	16.0	0.12665082327749938	0.79439541598447039	1.0
FBgn0004396	FBgn0259740	16.0	16.0	0.10441682056448953	0.79427779347031924	1.0
FBgn0004396	FBgn0263346	-16.0	16.0	0.12221388673704014	0.79426920788534472	1.0
FBgn0004396	FBgn0001316	-16.0	16.0	0.093532509612648418	0.7926615570988621	1.0
FBgn0040918	FBgn0034743	-15.0	15.0	0.2003381979680911	0.74880896472440706	0.0
FBgn0010109	FBgn0037686	15.0	15.0	0.20491974390240603	0.74852306474475483	0.0
FBgn0036900	FBgn0002590	-15.0	15.0	0.16739187998998661	0.74795126478545049	1.0
FBgn0032587	FBgn0000463	15.0	15.0	0.13971751868837362	0.74700513332125629	1.0
FBgn0001325	FBgn0285949	15.0	15.0	0.16656959297727869	0.74682655315378588	0.0
FBgn0010109	FBgn0014343	-15.0	15.0	0.1418762747506081	0.74681453333482151	0.0
FBgn0043457	FBgn0261113	-15.0	15.0	0.1368513697832292	0.74668660811870091	1.0
FBgn0038766	FBgn0265297	-15.0	15.0	0.15061087633808318	0.74639298111257157	1.0
FBgn0005694	FBgn0026160	15.0	15.0	0.13228042743151264	0.74627707571541535	1.0
FBgn0036900	FBgn0064225	-15.0	15.0	0.11676762034249316	0.7454910654109963	1.0
FBgn0004396	FBgn0036844	-15.0	15.0	0.11166145582766324	0.7453275100172313	1.0
FBgn0004914	FBgn0016032	15.0	15.0	0.11851678814944933	0.74530690461329241	1.0
FBgn0038766	FBgn0004432	15.0	15.0	0.10987360598523588	0.74514592489501974	1.0
FBgn0004865	FBgn0265276	15.0	15.0	0.11950258877676978	0.74504161003757907	1.0
FBgn0001981	FBgn0052666	-15.0	15.0	0.11571678143840247	0.74492656319892026	1.0
FBgn0001235	FBgn0036165	15.0	15.0	0.11031585333868638	0.74487333257207811	1.0
FBgn0029822	FBgn0040309	15.0	15.0	0.10321883102834395	0.74471707492554151	1.0
FBgn0035144	FBgn0024811	15.0	15.0	0.10747895007342184	0.74469646952160262	1.0
FBgn0023094	FBgn0037016	-15.0	15.0	0.11485614746458467	0.74467929835165358	1.0
FBgn0004865	FBgn0265523	15.0	15.0	0.11007197841810129	0.74465268303823251	1.0
FBgn0024321	FBgn0001105	15.0	15.0	0.10423633675886362	0.74430668396375854	1.0
FBgn0004198	FBgn0052672	15.0	15.0	0.10058979787606576	0.74425044838217524	1.0
FBgn0033616	FBgn0000100	-15.0	15.0	0.09198541593369286	0.74405641416175072	1.0
FBgn0004396	FBgn0037607	15.0	15.0	0.0969993842565956	0.7439486650703202	1.0
FBgn0000591	FBgn0260944	15.0	15.0	0.096490450791039351	0.74381988129570209	1.0
FBgn0005694	FBgn0086134	-15.0	15.0	0.096262120771115067	0.74350264393089294	1.0
FBgn0004396	FBgn0003502	-15.0	15.0	0.10585855413937695	0.74345928672677153	1.0
FBgn0004652	FBgn0004647	15.0	15.0	0.091793197802235327	0.74321502683424578	1.0
FBgn0001981	FBgn0016797	-15.0	15.0	0.088027728442315933	0.74299051378716163	1.0
FBgn0001981	FBgn0000253	15.0	15.0	0.093861001460535276	0.74261918723701281	1.0
FBgn0033616	FBgn0023170	15.0	15.0	0.088008383583882022	0.74217788816932151	1.0
FBgn0001981	FBgn0025525	-14.0	14.0	0.23277808176039633	0.69932165293116166	0.0
FBgn0010109	FBgn0034743	14.0	14.0	0.20052234308620986	0.69900999619658588	0.0
FBgn0010109	FBgn0285950	14.0	14.0	0.16586240460588708	0.69837766786321098	0.0
FBgn0010109	FBgn0010411	14.0	14.0	0.14723576128273119	0.69831027102116094	0.0
FBgn0261283	FBgn0261599	14.0	14.0	0.16695881672291668	0.69830383183242994	1.0
FBgn0010109	FBgn0032987	14.0	14.0	0.14000481195776893	0.69773246115237442	0.0
FBgn0004170	FBgn0035753	-14.0	14.0	0.14133976406564269	0.69769125034449664	1.0
FBgn0032587	FBgn0034398	14.0	14.0	0.11478157660063337	0.6967434017633074	1.0
FBgn0038197	FBgn0016687	14.0	14.0	0.13759198060362282	0.69670390807242455	1.0
FBgn0037722	FBgn0033906	14.0	14.0	0.14673079600322975	0.69655580673161377	1.0
FBgn0001325	FBgn0030616	14.0	14.0	0.10371753269901784	0.69583590543149865	1.0
FBgn0004396	FBgn0010612	14.0	14.0	0.10524794841316704	0.69560366535793738	1.0
FBgn0037206	FBgn0003256	14.0	14.0	0.11634091023639187	0.69541564104699494	1.0
FBgn0003507	FBgn0259214	14.0	14.0	0.1038015861241135	0.69520271853962634	1.0
FBgn0005694	FBgn0266801	14.0	14.0	0.10395248673190088	0.6948940667597916	1.0
FBgn0035691	FBgn0017579	-14.0	14.0	0.10842936112307006	0.69487431991435022	1.0
FBgn0001981	FBgn0033699	14.0	14.0	0.1024518711283503	0.69481894289126445	1.0
FBgn0001981	FBgn0259740	14.0	14.0	0.098598337041766515	0.6944604947185774	1.0
FBgn0013263	FBgn0027590	-14.0	14.0	0.1047297230558295	0.69443387940515633	1.0
FBgn0001235	FBgn0034723	14.0	14.0	0.091014445339158756	0.69434458932142107	1.0
FBgn0011648	FBgn0259923	14.0	14.0	0.091428364901534387	0.69417244834268166	1.0
FBgn0004396	FBgn0261800	-14.0	14.0	0.093752760587307971	0.6940689920437384	1.0
FBgn0033616	FBgn0039857	-14.0	14.0	0.093349877643051915	0.69395909655606425	1.0
FBgn0004396	FBgn0011726	14.0	14.0	0.079012583477983012	0.69370925603330524	1.0
FBgn0003345	FBgn0058469	14.0	14.0	0.077404911854446146	0.69365216189322454	1.0
FBgn0001981	FBgn0037016	-14.0	14.0	0.088807627376258136	0.69354827631503257	1.0
FBgn0001981	FBgn0261552	14.0	14.0	0.09021607996240133	0.69343280019712505	1.0
FBgn0004865	FBgn0034724	14.0	14.0	0.078329817224890741	0.69230036153898333	1.0
FBgn0001325	FBgn0036213	13.0	13.0	0.21792089075607146	0.64930160559024608	1.0
FBgn0011655	FBgn0000299	13.0	13.0	0.19980614866560109	0.64917582677036911	0.0
FBgn0033616	FBgn0024733	-13.0	13.0	0.17443215066924594	0.64884871598283911	0.0
FBgn0032587	FBgn0039359	-13.0	13.0	0.16637338574446886	0.6482150998117181	0.0
FBgn0001222	FBgn0011666	-13.0	13.0	0.17068149386563686	0.64819621152477414	0.0
FBgn0010109	FBgn0003941	13.0	13.0	0.15930830628258474	0.6481013408108055	0.0
FBgn0002633	FBgn0029804	13.0	13.0	0.12789500129034537	0.6475252480590139	1.0
FBgn0010109	FBgn0033000	-13.0	13.0	0.11968080794456981	0.64735954626900527	0.0
FBgn0054031	FBgn0003274	13.0	13.0	0.12630183947136026	0.64687617783493867	1.0
FBgn0034946	FBgn0086254	13.0	13.0	0.10196269739705954	0.64615670581407225	1.0
FBgn0011648	FBgn0004644	13.0	13.0	0.098745504310328469	0.64602362924696688	1.0
FBgn0001235	FBgn0039857	-13.0	13.0	0.097873261057047967	0.64578452070542602	1.0
FBgn0010323	FBgn0016120	-13.0	13.0	0.10231257044894165	0.64573257791632999	1.0
FBgn0003118	FBgn0016687	13.0	13.0	0.11274084091653491	0.64555829054134684	1.0
FBgn0001297	FBgn0014026	-13.0	13.0	0.090478575043738796	0.64468985862117223	1.0
FBgn0004893	FBgn0015834	13.0	13.0	0.07855400779961802	0.64455892845031049	1.0
FBgn0004396	FBgn0086687	13.0	13.0	0.091802019240619481	0.64453703520862538	1.0
FBgn0004396	FBgn0011817	-13.0	13.0	0.083298663616942603	0.64446877980807782	1.0
FBgn0003028	FBgn0010602	13.0	13.0	0.084523729310276574	0.64437948972434267	1.0
FBgn0023094	FBgn0250906	13.0	13.0	0.086154524908068741	0.64413565911106574	1.0
FBgn0004396	FBgn0025726	-13.0	13.0	0.073736565501664686	0.64392230732444844	1.0
FBgn0004865	FBgn0010113	13.0	13.0	0.086797006889237915	0.64385276408615466	1.0
FBgn0003345	FBgn0020910	-13.0	13.0	0.093746173126988297	0.64381412895376922	1.0
FBgn0033616	FBgn0019936	-13.0	13.0	0.087053781200060576	0.64364628076751695	1.0
FBgn0038766	FBgn0000100	13.0	13.0	0.077580086077515653	0.64353166320810684	1.0
FBgn0000286	FBgn0260799	13.0	13.0	0.085647126178210742	0.64342734835066617	1.0
FBgn0001981	FBgn0263706	-13.0	13.0	0.070481110404538028	0.64310710603111587	1.0
FBgn0013263	FBgn0039830	-13.0	13.0	0.081724711275877271	0.64306890017797913	1.0
FBgn0001981	FBgn0004432	13.0	13.0	0.077199812269011459	0.6425898245363999	1.0
FBgn0010109	FBgn0013325	12.0	12.0	0.17028378692549923	0.59891924656340501	0.0
FBgn0001981	FBgn0011591	-12.0	12.0	0.16371300340039191	0.59890336323120208	0.0
FBgn0010109	FBgn0029785	12.0	12.0	0.13817552113437831	0.59861918036854478	0.0
FBgn0002985	FBgn0261592	-12.0	12.0	0.15571872807596682	0.59845390785778496	0.0
FBgn0040918	FBgn0261597	-12.0	12.0	0.13358931312237793	0.59837406191752174	0.0
FBgn0005612	FBgn0024250	12.0	12.0	0.13683547928257678	0.59836161281930866	0.0
FBgn0010109	FBgn0011272	12.0	12.0	0.14161704942097425	0.59832984615490281	1.0
FBgn0040918	FBgn0010411	-12.0	12.0	0.119840626200718	0.59820707228976688	0.0
FBgn0010109	FBgn0013684	12.0	12.0	0.11555920478612119	0.59797569077470314	0.0
FBgn0000611	FBgn0263977	12.0	12.0	0.12273337159261899	0.59775504124085743	1.0
FBgn0036423	FBgn0267523	12.0	12.0	0.11288662891640899	0.5967861579764806	1.0
FBgn0004396	FBgn0002579	12.0	12.0	0.098321775519741639	0.59662131474496949	1.0
FBgn0261113	FBgn0016120	12.0	12.0	0.099166588390561972	0.59660586069201527	1.0
FBgn0034945	FBgn0034968	12.0	12.0	0.10042475823557445	0.59654619087644223	0.0
FBgn0004865	FBgn0029002	12.0	12.0	0.10439801201741539	0.59624183188909485	1.0
FBgn0004652	FBgn0037016	-12.0	12.0	0.096627193427870239	0.59615211252611089	1.0
FBgn0000028	FBgn0051992	12.0	12.0	0.099205418496839448	0.59615125396761348	1.0
FBgn0004870	FBgn0000043	12.0	12.0	0.095718570225627075	0.59594562920747318	1.0
FBgn0033616	FBgn0034723	12.0	12.0	0.095384399172628698	0.59592802875827544	1.0
FBgn0000568	FBgn0267523	12.0	12.0	0.10044384413393409	0.59586020263697659	1.0
FBgn0004865	FBgn0263102	12.0	12.0	0.1025004353370903	0.59585848551998166	1.0
FBgn0038418	FBgn0030136	12.0	12.0	0.10240983259067737	0.59577305894948496	1.0
FBgn0004396	FBgn0034399	12.0	12.0	0.086450642383869902	0.59558932743102988	1.0
FBgn0003507	FBgn0031992	12.0	12.0	0.087759846114319362	0.59546655356589395	1.0
FBgn0001981	FBgn0016693	-12.0	12.0	0.084940400951406425	0.59542190852402632	1.0
FBgn0004652	FBgn0037270	12.0	12.0	0.087074050687926563	0.59541246438055428	1.0
FBgn0004396	FBgn0033699	12.0	12.0	0.090524603673148241	0.59531974006282928	1.0
FBgn0085432	FBgn0035032	-12.0	12.0	0.079405712250284366	0.59531931078358058	0.0
FBgn0036900	FBgn0014029	-12.0	12.0	0.090351375755932772	0.59519396124295232	1.0
FBgn0004396	FBgn0029002	-12.0	12.0	0.090996109100583589	0.59518666349572391	1.0
FBgn0004865	FBgn0250823	12.0	12.0	0.086705291376808269	0.59517893646924691	1.0
FBgn0000448	FBgn0035871	12.0	12.0	0.072434082834727243	0.59502139098496409	1.0
FBgn0004510	FBgn0261836	12.0	12.0	0.084687707419253966	0.59495313558441643	1.0
FBgn0000015	FBgn0033663	12.0	12.0	0.080327124671509043	0.59493381801822376	1.0
FBgn0038197	FBgn0040529	12.0	12.0	0.078215249034159162	0.59472733469958605	1.0
FBgn0004396	FBgn0265297	-12.0	12.0	0.080991427243636116	0.59459425813248068	1.0
FBgn0004396	FBgn0040660	12.0	12.0	0.079501593795478998	0.59451913426395353	1.0
FBgn0004396	FBgn0015773	-12.0	12.0	0.067912874369848553	0.59426800590344819	1.0
FBgn0030899	FBgn0030151	12.0	12.0	0.079895683403356121	0.59422593653707301	1.0
FBgn0043457	FBgn0261556	-12.0	12.0	0.08214908603699872	0.59397137394257793	1.0
FBgn0004396	FBgn0261461	-12.0	12.0	0.083286568534535921	0.59387521539086308	1.0
FBgn0004396	FBgn0263706	-12.0	12.0	0.079850034646075208	0.59378377891088419	1.0
FBgn0001235	FBgn0261608	-12.0	12.0	0.076823568811833443	0.59325276048020892	1.0
FBgn0054031	FBgn0260008	-11.0	11.0	0.16345605974083371	0.54932246856173417	0.0
FBgn0032587	FBgn0029897	-11.0	11.0	0.14869501252618339	0.54921944154203972	0.0
FBgn0040918	FBgn0010412	-11.0	11.0	0.13875417560407349	0.54906017894076209	0.0
FBgn0011655	FBgn0000463	-11.0	11.0	0.13664469117217232	0.54883867084841897	0.0
FBgn0037207	FBgn0267910	-11.0	11.0	0.13558813961851401	0.5485780983444416	0.0
FBgn0014018	FBgn0010078	-11.0	11.0	0.096474415987968409	0.54834800466712397	0.0
FBgn0038418	FBgn0002590	11.0	11.0	0.11765689673653457	0.54823295782846515	1.0
FBgn0043457	FBgn0014184	-11.0	11.0	0.11995568978021948	0.54815525828444556	1.0
FBgn0054031	FBgn0002590	11.0	11.0	0.12219084721448309	0.5481007398198573	1.0
FBgn0000567	FBgn0262731	11.0	11.0	0.096299895033773286	0.54756242364195362	0.0
FBgn0004170	FBgn0000463	11.0	11.0	0.086938999396764971	0.54718379934457639	1.0
FBgn0010109	FBgn0263231	-11.0	11.0	0.089427418551630555	0.54708206016262817	0.0
FBgn0036900	FBgn0028697	-11.0	11.0	0.080821632419191214	0.54705458629070958	1.0
FBgn0002922	FBgn0027291	11.0	11.0	0.087157007687556409	0.54701981467156269	1.0
FBgn0003567	FBgn0259984	11.0	11.0	0.091499660647881398	0.54690047504041661	1.0
FBgn0002985	FBgn0259214	11.0	11.0	0.090370204503157636	0.54667295703859131	1.0
FBgn0033616	FBgn0017579	-11.0	11.0	0.086965044742144559	0.54655533452444016	1.0
FBgn0002922	FBgn0015019	11.0	11.0	0.094324350793585254	0.54641281381386275	1.0
FBgn0032130	FBgn0034398	11.0	11.0	0.09758639166186589	0.54639693048165994	1.0
FBgn0003345	FBgn0034138	-11.0	11.0	0.074675911800425265	0.54625097553709279	1.0
FBgn0038766	FBgn0033663	11.0	11.0	0.087989994648440151	0.54610416203402812	1.0
FBgn0005558	FBgn0086254	11.0	11.0	0.081092140619085429	0.54608484446783534	1.0
FBgn0011236	FBgn0040309	11.0	11.0	0.086072414998047631	0.54591141565134971	1.0
FBgn0001981	FBgn0014020	-11.0	11.0	0.089963640418687763	0.54570579089120952	1.0
FBgn0038766	FBgn0284243	11.0	11.0	0.071879457189610974	0.54528939001994436	1.0
FBgn0043457	FBgn0011661	-11.0	11.0	0.079003275070584245	0.54492407337927762	1.0
FBgn0035691	FBgn0026084	11.0	11.0	0.067332011304291561	0.54488543824689228	1.0
FBgn0000611	FBgn0015019	11.0	11.0	0.073721971489630889	0.54481632428784721	1.0
FBgn0023094	FBgn0003165	-11.0	11.0	0.073103526607891711	0.54470385312468073	1.0
FBgn0005558	FBgn0015019	11.0	11.0	0.079209667526021932	0.54469397970195998	1.0
FBgn0004865	FBgn0267515	11.0	11.0	0.066234480598160672	0.54468453555848806	1.0
FBgn0003345	FBgn0085409	11.0	11.0	0.073008004932630544	0.54467208646027487	1.0
FBgn0000015	FBgn0031992	11.0	11.0	0.076436455496003197	0.54454373196490558	1.0
FBgn0001981	FBgn0029002	-11.0	11.0	0.068409271471843447	0.54451325313824595	1.0
FBgn0005694	FBgn0010225	-11.0	11.0	0.077031463436253389	0.54443254863948531	1.0
FBgn0001981	FBgn0010409	11.0	11.0	0.071392769046911775	0.5443964891825922	1.0
FBgn0004396	FBgn0044047	-11.0	11.0	0.073781711798580507	0.54401829416446379	1.0
FBgn0038766	FBgn0015288	-11.0	11.0	0.067109053377051198	0.54398867389630157	1.0
FBgn0005694	FBgn0000097	11.0	11.0	0.067565386238487846	0.5438487288612166	1.0
FBgn0032940	FBgn0003415	-11.0	11.0	0.071456412523147661	0.54380494237784649	1.0
FBgn0002985	FBgn0002626	-10.0	10.0	0.069133078411276805	0.49917363744620058	0.0
FBgn0002985	FBgn0034743	-10.0	10.0	0.059469815401939519	0.49834212354141644	0.0
FBgn0033616	FBgn0011284	-10.0	10.0	0.056714359530097791	0.49824854066519397	0.0
FBgn0010109	FBgn0024733	10.0	10.0	0.056174924420219929	0.49822922309900125	0.0
FBgn0010109	FBgn0037874	10.0	10.0	0.063975907521994557	0.49813778661902242	0.0
FBgn0040918	FBgn0003274	-10.0	10.0	0.051598345465751649	0.49794289384010038	0.0
FBgn0013469	FBgn0021967	-10.0	10.0	0.048365925114812358	0.49791370285118691	0.0
FBgn0010109	FBgn0032402	-10.0	10.0	0.056827973960497713	0.49788408258302475	0.0
FBgn0003870	FBgn0038834	10.0	10.0	0.046162628324724453	0.49778577763506626	1.0
FBgn0032587	FBgn0015399	10.0	10.0	0.047242309533082671	0.49770421457780817	1.0
FBgn0001185	FBgn0032400	10.0	10.0	0.045504959195271588	0.49759002629764676	1.0
FBgn0001981	FBgn0031037	10.0	10.0	0.044703098706123989	0.49738998216774	1.0
FBgn0023094	FBgn0086355	10.0	10.0	0.04129272484066876	0.49706115426321512	1.0
FBgn0038197	FBgn0260944	10.0	10.0	0.041399823963397919	0.49705643219147916	1.0
FBgn0037672	FBgn0260439	10.0	10.0	0.041188759764608618	0.49704398309326608	1.0
FBgn0001222	FBgn0028737	10.0	10.0	0.042439255261388087	0.49701264570810899	1.0
FBgn0014018	FBgn0285952	-10.0	10.0	0.045364224915589391	0.49698044976445449	0.0
FBgn0002922	FBgn0001234	-10.0	10.0	0.047526274006874647	0.4969774448097134	1.0
FBgn0035691	FBgn0037351	-10.0	10.0	0.041117369207453014	0.49690704301292216	1.0
FBgn0004396	FBgn0014026	10.0	10.0	0.042365255577525796	0.49687742274475999	1.0
FBgn0001981	FBgn0003884	10.0	10.0	0.039621427924629748	0.49685424166532877	1.0
FBgn0016076	FBgn0014879	10.0	10.0	0.037977382027208406	0.49681646509144078	1.0
FBgn0039733	FBgn0003435	10.0	10.0	0.034038651872899173	0.4967928547327608	1.0
FBgn0029822	FBgn0031992	10.0	10.0	0.037280806228507157	0.49677740067980664	1.0
FBgn0015239	FBgn0259984	-10.0	10.0	0.038089127174778192	0.49675121464563426	1.0
FBgn0038766	FBgn0010198	10.0	10.0	0.037942835687786391	0.49672975068319791	1.0
FBgn0004865	FBgn0037016	10.0	10.0	0.037137972556435694	0.49668896915456884	1.0
FBgn0004396	FBgn0027287	-10.0	10.0	0.033384144408358629	0.49648720790766721	1.0
FBgn0011236	FBgn0003884	10.0	10.0	0.037501003602858685	0.49644556782054067	1.0
FBgn0000577	FBgn0283477	10.0	10.0	0.037983780951187207	0.49644127502805341	1.0
FBgn0038316	FBgn0030955	10.0	10.0	0.038255123632123467	0.49642496241660178	1.0
FBgn0038766	FBgn0017579	10.0	10.0	0.040251949157062372	0.49632279395540474	1.0
FBgn0002922	FBgn0016691	10.0	10.0	0.041154110547857448	0.49617512189384266	1.0
FBgn0030432	FBgn0051715	10.0	10.0	0.040508375155089593	0.4961562336068987	1.0
FBgn0014018	FBgn0022984	10.0	10.0	0.04627505882598909	0.49608497325161	1.0
FBgn0004198	FBgn0000117	10.0	10.0	0.035400524418767787	0.49606136289293001	1.0
FBgn0001981	FBgn0264491	-10.0	10.0	0.036104676305280359	0.49600813226608786	1.0
FBgn0000028	FBgn0283477	10.0	10.0	0.030558716553719223	0.49598623902440281	1.0
FBgn0003345	FBgn0040754	10.0	10.0	0.037513093174599055	0.49594245254103264	1.0
FBgn0001981	FBgn0031453	10.0	10.0	0.036315643432162814	0.49586174804227201	1.0
FBgn0005694	FBgn0014184	10.0	10.0	0.039093205693003785	0.49586046020452579	1.0
FBgn0002922	FBgn0004362	10.0	10.0	0.03432578303275563	0.49581924939664801	1.0
FBgn0034599	FBgn0004876	10.0	10.0	0.038838425893582385	0.49577546291327784	1.0
FBgn0038787	FBgn0037328	10.0	10.0	0.043248204707071469	0.49574197913187718	1.0
FBgn0036900	FBgn0004370	10.0	10.0	0.035849354678729739	0.49570892462972521	1.0
FBgn0014018	FBgn0085813	10.0	10.0	0.036196744762625188	0.49570205616174556	0.0
FBgn0052105	FBgn0261789	10.0	10.0	0.038020956860149224	0.49563508859894412	1.0
