regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
FBgn0001981	FBgn0014184	16.0	16.0	0.091384766633594572	0.79389023406428838	1.0
FBgn0003345	FBgn0030306	16.0	16.0	0.10057651791591843	0.79364431476991282	1.0
FBgn0001981	FBgn0035772	-16.0	16.0	0.089904034388245069	0.79322455597434072	1.0
FBgn0000560	FBgn0005411	16.0	16.0	0.076183138097176695	0.79248934208391442	1.0
FBgn0001981	FBgn0004432	16.0	16.0	0.079650234798190667	0.79213855375710973	1.0
FBgn0040918	FBgn0039359	-15.0	15.0	0.21656362275910168	0.74902946678478333	0.0
FBgn0040918	FBgn0285949	-15.0	15.0	0.18521603270483988	0.74886241126412123	0.0
FBgn0010109	FBgn0267910	-15.0	15.0	0.1878659997828851	0.7486775477945562	0.0
FBgn0017578	FBgn0030616	15.0	15.0	0.17876336019386052	0.74857494008897185	0.0
FBgn0040918	FBgn0003942	-15.0	15.0	0.1612963639268698	0.74842314852451253	0.0
FBgn0040918	FBgn0036213	-15.0	15.0	0.14229867627224774	0.74818740520093863	0.0
FBgn0002633	FBgn0034072	15.0	15.0	0.14391758489552925	0.74806133622933924	0.0
FBgn0040918	FBgn0005593	-15.0	15.0	0.13891944205183065	0.74793159260161701	0.0
FBgn0038197	FBgn0010217	15.0	15.0	0.1443651073871029	0.74785838214501554	1.0
FBgn0005558	FBgn0086355	-15.0	15.0	0.16487621353062948	0.74773513983197215	0.0
FBgn0033010	FBgn0010590	15.0	15.0	0.13497266840113809	0.74731453303883322	1.0
FBgn0000286	FBgn0260799	15.0	15.0	0.11001180246226899	0.74656038053608142	1.0
FBgn0032587	FBgn0001123	15.0	15.0	0.12021781780836194	0.74634527181996668	1.0
FBgn0004396	FBgn0010612	15.0	15.0	0.10333507692038929	0.74604564601302636	1.0
FBgn0001981	FBgn0040007	-15.0	15.0	0.11415043994176188	0.74583816927501301	0.0
FBgn0000591	FBgn0265298	15.0	15.0	0.10585715047356292	0.74581809999926507	1.0
FBgn0001981	FBgn0261560	15.0	15.0	0.10964090831920748	0.74548285829451855	1.0
FBgn0001981	FBgn0030400	15.0	15.0	0.10063514626898862	0.74544526373572328	1.0
FBgn0004396	FBgn0283521	-15.0	15.0	0.097670034851813137	0.7453138241128674	1.0
FBgn0001981	FBgn0003525	-15.0	15.0	0.098987022841776851	0.74526407492228097	1.0
FBgn0004396	FBgn0029888	15.0	15.0	0.089836797268227131	0.74448335182910252	1.0
FBgn0001981	FBgn0011661	15.0	15.0	0.094209565763021919	0.74431233898646199	1.0
FBgn0003345	FBgn0085409	15.0	15.0	0.084034209253193992	0.74426428579100934	1.0
FBgn0013753	FBgn0085412	15.0	15.0	0.086124017268196018	0.74411079823141624	1.0
FBgn0036900	FBgn0039830	-14.0	14.0	0.2537067009142947	0.69979133606539301	0.0
FBgn0003870	FBgn0267910	-14.0	14.0	0.21306717768408695	0.69952082484157996	0.0
FBgn0003870	FBgn0010411	14.0	14.0	0.18903193533112528	0.69912339664860057	0.0
FBgn0038787	FBgn0033906	14.0	14.0	0.15399226487060785	0.69857643821800663	1.0
FBgn0000567	FBgn0267001	14.0	14.0	0.15396937076418599	0.69855269428613587	1.0
FBgn0040918	FBgn0285948	-14.0	14.0	0.15659876048275162	0.69845913188793085	0.0
FBgn0001981	FBgn0011591	-14.0	14.0	0.13876827650820417	0.69817844469331602	0.0
FBgn0040918	FBgn0262116	14.0	14.0	0.16303338747568746	0.69798170925781555	0.0
FBgn0004170	FBgn0000463	14.0	14.0	0.13262212643626076	0.69776546987827848	1.0
FBgn0027364	FBgn0002622	-14.0	14.0	0.12807176101587575	0.69763940090667897	1.0
FBgn0040918	FBgn0285952	-14.0	14.0	0.12485933355230677	0.69727532728466091	0.0
FBgn0259938	FBgn0259984	14.0	14.0	0.11863969021168314	0.69691181899435406	1.0
FBgn0004396	FBgn0062978	-14.0	14.0	0.11415248565226999	0.69641602308362438	1.0
FBgn0038787	FBgn0260944	14.0	14.0	0.099886589138954929	0.6963315059927988	1.0
FBgn0004396	FBgn0039633	-14.0	14.0	0.10847047214873007	0.69627977814122322	1.0
FBgn0001981	FBgn0052105	-14.0	14.0	0.1078148819743357	0.69610763463516034	1.0
FBgn0052105	FBgn0027066	14.0	14.0	0.10414838295522333	0.69607512806176586	1.0
FBgn0001981	FBgn0000150	14.0	14.0	0.099933624585567649	0.69602029088577866	1.0
FBgn0027364	FBgn0263352	14.0	14.0	0.10987007481844685	0.69590778987524826	1.0
FBgn0001981	FBgn0022893	14.0	14.0	0.090521581921315541	0.69577521958896993	1.0
FBgn0000286	FBgn0051715	14.0	14.0	0.10086472225262777	0.69566611056870675	1.0
FBgn0003964	FBgn0032640	14.0	14.0	0.095242749023272177	0.69561918803667644	1.0
FBgn0034946	FBgn0037873	14.0	14.0	0.099583018341427132	0.69555982820699958	1.0
FBgn0001981	FBgn0010409	14.0	14.0	0.080195783982764557	0.69515363737249647	1.0
FBgn0001981	FBgn0259740	14.0	14.0	0.091884841272058315	0.69510614950875504	1.0
FBgn0001981	FBgn0016797	-14.0	14.0	0.093343481868818912	0.69510275751848771	1.0
FBgn0004396	FBgn0000042	14.0	14.0	0.088832854890881829	0.69509823486479805	1.0
FBgn0003028	FBgn0015754	14.0	14.0	0.087951671223789663	0.6947567745112283	1.0
FBgn0004865	FBgn0027339	14.0	14.0	0.087955824330909982	0.69465049214952124	1.0
FBgn0001981	FBgn0003345	14.0	14.0	0.086129340734473425	0.69432542641557649	1.0
FBgn0005694	FBgn0004687	-14.0	14.0	0.084122538185071094	0.69408770443101342	1.0
FBgn0004396	FBgn0025726	-14.0	14.0	0.078598406427965117	0.69407724579435603	1.0
FBgn0036900	FBgn0039713	-13.0	13.0	0.18448410177458313	0.64921817450998465	0.0
FBgn0043457	FBgn0001149	-13.0	13.0	0.19461097031483759	0.64894059663978132	0.0
FBgn0004396	FBgn0000150	13.0	13.0	0.15536436589422814	0.64852875248816622	1.0
FBgn0010323	FBgn0016120	-13.0	13.0	0.13716859073626481	0.64843886474608414	1.0
FBgn0017578	FBgn0285950	13.0	13.0	0.138974385155052	0.64843010210456031	0.0
FBgn0020309	FBgn0029785	-13.0	13.0	0.14197180884183508	0.64835519565282529	0.0
FBgn0001222	FBgn0003884	13.0	13.0	0.11421123158249813	0.64784413578589306	1.0
FBgn0003870	FBgn0002590	13.0	13.0	0.10004666004922402	0.64761658977213177	1.0
FBgn0003870	FBgn0034968	13.0	13.0	0.12447821751183397	0.64755638194488807	0.0
FBgn0002521	FBgn0266376	13.0	13.0	0.12598851874126293	0.64752641936419408	1.0
FBgn0002922	FBgn0032833	13.0	13.0	0.10858760189097888	0.64750295809817893	0.0
FBgn0043457	FBgn0040754	13.0	13.0	0.11374922747534089	0.64736982248018937	1.0
FBgn0035691	FBgn0032666	13.0	13.0	0.1125343501586557	0.64716658573000996	1.0
FBgn0040918	FBgn0013325	-13.0	13.0	0.10544604869265223	0.64711994586383537	0.0
FBgn0000568	FBgn0267523	13.0	13.0	0.1173531339872585	0.6470167728265398	1.0
FBgn0000567	FBgn0259214	13.0	13.0	0.1001674753376518	0.64672223500500037	1.0
FBgn0001180	FBgn0265298	13.0	13.0	0.097838384504770948	0.64635335606343702	1.0
FBgn0000286	FBgn0016685	13.0	13.0	0.10016389767851686	0.64616340460847099	1.0
FBgn0038787	FBgn0031049	13.0	13.0	0.094455020067934048	0.64610574077392779	1.0
FBgn0004865	FBgn0011837	13.0	13.0	0.091217354100957437	0.64591352799211699	1.0
FBgn0043457	FBgn0015773	13.0	13.0	0.086102057586955272	0.64589487204564711	1.0
FBgn0035144	FBgn0024811	13.0	13.0	0.095739533547162359	0.64576314975693561	1.0
FBgn0001180	FBgn0031968	13.0	13.0	0.091504491211253758	0.64568626464421131	1.0
FBgn0004396	FBgn0020255	13.0	13.0	0.084500511838956793	0.64563368879506899	1.0
FBgn0001235	FBgn0039857	-13.0	13.0	0.093950483375692284	0.64557150230683602	1.0
FBgn0005694	FBgn0026160	13.0	13.0	0.088988422066567874	0.64544288934253613	1.0
FBgn0036900	FBgn0000658	13.0	13.0	0.075497147535766529	0.6453185163660704	1.0
FBgn0052105	FBgn0033663	13.0	13.0	0.079196648618616583	0.64501012791760626	1.0
FBgn0004396	FBgn0014388	-13.0	13.0	0.077187537218252222	0.64469241149590728	1.0
FBgn0001291	FBgn0016926	13.0	13.0	0.080317548437710107	0.64454175059487029	1.0
FBgn0029822	FBgn0034138	-13.0	13.0	0.074199627064049534	0.64444394820883122	1.0
FBgn0001981	FBgn0262582	13.0	13.0	0.071752743029137978	0.64440352699147985	1.0
FBgn0023094	FBgn0266449	13.0	13.0	0.078611901813826046	0.64439419901824491	1.0
FBgn0004396	FBgn0086687	13.0	13.0	0.076163182136453844	0.64412340512857624	1.0
FBgn0004396	FBgn0263873	-13.0	13.0	0.068877194090989358	0.64403690937676139	1.0
FBgn0004510	FBgn0040660	13.0	13.0	0.07522121078934374	0.64384639259008425	1.0
FBgn0004396	FBgn0033699	13.0	13.0	0.073423199516347903	0.64354252679530977	1.0
FBgn0004396	FBgn0261461	-13.0	13.0	0.076221209327524297	0.64349164694130101	1.0
FBgn0259938	FBgn0029897	-12.0	12.0	0.15942997992739871	0.59919819003399344	0.0
FBgn0020309	FBgn0038834	-12.0	12.0	0.1435551585486125	0.59897403601049937	0.0
FBgn0017578	FBgn0285947	12.0	12.0	0.12538243983464703	0.59849689604623957	0.0
FBgn0017578	FBgn0261597	12.0	12.0	0.10707009887441288	0.59805084932609631	0.0
FBgn0040918	FBgn0002622	-12.0	12.0	0.11153273139466796	0.59786739918580922	0.0
FBgn0030505	FBgn0003274	12.0	12.0	0.11557777126498292	0.59783093529043629	1.0
FBgn0011236	FBgn0003884	12.0	12.0	0.096412212749205861	0.59780775669027675	1.0
FBgn0003870	FBgn0027601	12.0	12.0	0.11451582485071965	0.59777835944129398	1.0
FBgn0003507	FBgn0036921	-12.0	12.0	0.1163252660316399	0.59776648747535865	1.0
FBgn0004396	FBgn0034723	-12.0	12.0	0.1041588987676812	0.5975564667446448	1.0
FBgn0040918	FBgn0003941	-12.0	12.0	0.10268009062247169	0.59749032293443338	0.0
FBgn0010768	FBgn0022097	12.0	12.0	0.099750942929722919	0.5973840405727262	1.0
FBgn0000591	FBgn0004888	12.0	12.0	0.1035908058705246	0.59725910226454926	1.0
FBgn0259789	FBgn0028695	12.0	12.0	0.097484584865372204	0.59725344894743715	1.0
FBgn0038197	FBgn0016687	12.0	12.0	0.091923269923144979	0.59723705432781216	1.0
FBgn0001981	FBgn0003884	12.0	12.0	0.093555103938931905	0.59720624374955122	1.0
FBgn0000577	FBgn0283477	12.0	12.0	0.095988570027637887	0.59683397281772066	1.0
FBgn0036900	FBgn0037913	-12.0	12.0	0.096308420901634495	0.59679355160036929	1.0
FBgn0036900	FBgn0001257	-12.0	12.0	0.10239463853320074	0.59672995178285837	1.0
FBgn0045759	FBgn0033652	12.0	12.0	0.092565843494695432	0.59651258173989874	1.0
FBgn0004510	FBgn0015229	-12.0	12.0	0.082686095823968075	0.59642947797835122	1.0
FBgn0001981	FBgn0037016	-12.0	12.0	0.08887174274219839	0.59633082759474532	1.0
FBgn0001981	FBgn0027865	-12.0	12.0	0.087271783721839413	0.59610978289566297	1.0
FBgn0005694	FBgn0086558	12.0	12.0	0.0904775681451776	0.59607699365641287	1.0
FBgn0043457	FBgn0039776	12.0	12.0	0.092580611193758711	0.59576634388110394	1.0
FBgn0036900	FBgn0023170	12.0	12.0	0.081505803525866949	0.59568776277324598	1.0
FBgn0002985	FBgn0027338	12.0	12.0	0.080837199951506344	0.59552805656482966	1.0
FBgn0004396	FBgn0001624	12.0	12.0	0.0899852848379189	0.59551929392330594	1.0
FBgn0023094	FBgn0001098	-12.0	12.0	0.085576329304043075	0.59548028603523262	1.0
FBgn0003507	FBgn0020910	-12.0	12.0	0.07340437094468566	0.5954523021155278	1.0
FBgn0004396	FBgn0010213	12.0	12.0	0.070344795966344353	0.59538248364919355	0.0
FBgn0003345	FBgn0051044	12.0	12.0	0.081228205588852798	0.59536806769055772	1.0
FBgn0004396	FBgn0000568	-12.0	12.0	0.08029684989768715	0.59534093176841973	1.0
FBgn0261283	FBgn0010217	12.0	12.0	0.082083626104762886	0.59526489465326227	1.0
FBgn0003345	FBgn0260745	12.0	12.0	0.074724787804235027	0.59511677774492577	1.0
FBgn0001981	FBgn0259168	12.0	12.0	0.081550453119348387	0.59481489061114057	1.0
FBgn0038766	FBgn0030183	-12.0	12.0	0.071409132446245693	0.59465179241245703	1.0
FBgn0023094	FBgn0250906	12.0	12.0	0.078880237314442103	0.59457518996558822	1.0
FBgn0035481	FBgn0034534	12.0	12.0	0.074109737915910023	0.59443922768904267	1.0
FBgn0005694	FBgn0031118	12.0	12.0	0.075075499735814177	0.59442565972797368	1.0
FBgn0032940	FBgn0086758	-12.0	12.0	0.070395777260681858	0.59426680151712419	1.0
FBgn0004914	FBgn0016032	12.0	12.0	0.068301989064896651	0.59400024761528947	1.0
FBgn0003870	FBgn0036213	11.0	11.0	0.15517305773367684	0.54949252998943399	0.0
FBgn0003870	FBgn0034743	11.0	11.0	0.17845823788717702	0.54947019938684127	0.0
FBgn0036900	FBgn0085813	11.0	11.0	0.14280311599588108	0.54923049874128893	0.0
FBgn0003870	FBgn0011666	-11.0	11.0	0.13084724353062099	0.54919827483375006	0.0
FBgn0010109	FBgn0014343	-11.0	11.0	0.14501484040827495	0.5491527656309978	0.0
FBgn0005558	FBgn0259789	11.0	11.0	0.12218046178670061	0.54886557712170403	1.0
FBgn0001981	FBgn0000635	-11.0	11.0	0.12143475611115045	0.54876296941611979	0.0
FBgn0003870	FBgn0011284	11.0	11.0	0.11290357306155652	0.54875646810144085	0.0
FBgn0003870	FBgn0024733	11.0	11.0	0.11667880203283598	0.54859139124176803	0.0
FBgn0003870	FBgn0038834	11.0	11.0	0.10992329626198843	0.54857358329286499	1.0
FBgn0003870	FBgn0003942	11.0	11.0	0.098441723734929987	0.54854786070000505	0.0
FBgn0001222	FBgn0038492	-11.0	11.0	0.099568091821276128	0.54844581832613193	0.0
FBgn0004396	FBgn0283494	11.0	11.0	0.094260568495663277	0.54830816005445271	0.0
FBgn0040918	FBgn0003274	-11.0	11.0	0.1024929386459183	0.54829374409581699	0.0
FBgn0037446	FBgn0001942	11.0	11.0	0.10331776008046351	0.54826265085170045	1.0
FBgn0002985	FBgn0035936	11.0	11.0	0.11858842963824678	0.54812527524587684	1.0
FBgn0036900	FBgn0011817	11.0	11.0	0.095399053289118796	0.54803736616478405	1.0
FBgn0036900	FBgn0028697	-11.0	11.0	0.093635409977747663	0.54801927555002539	1.0
FBgn0040918	FBgn0035753	-11.0	11.0	0.095548321019089388	0.54791581984687421	1.0
FBgn0004795	FBgn0003274	11.0	11.0	0.08834964242669302	0.5476300446668585	1.0
FBgn0036900	FBgn0034723	11.0	11.0	0.090183923471440441	0.54757973014456096	1.0
FBgn0017578	FBgn0032987	11.0	11.0	0.095345155212866683	0.54753789559793153	0.0
FBgn0003507	FBgn0031992	11.0	11.0	0.093111578328659295	0.54745620516566196	1.0
FBgn0035691	FBgn0260745	11.0	11.0	0.074957559108920213	0.54734172549414228	1.0
FBgn0032587	FBgn0015399	11.0	11.0	0.082238542330955289	0.54726879770339643	1.0
FBgn0000567	FBgn0015399	11.0	11.0	0.090971189556396048	0.54717410464176908	1.0
FBgn0004050	FBgn0032400	11.0	11.0	0.091487277993493432	0.54714781671719792	1.0
FBgn0037206	FBgn0015834	11.0	11.0	0.080476285190058672	0.54711813680235943	1.0
FBgn0003053	FBgn0015834	11.0	11.0	0.078888315771432016	0.54710683016813533	1.0
FBgn0013263	FBgn0032643	-11.0	11.0	0.085010302028530937	0.54705595031412657	0.0
FBgn0001981	FBgn0285955	-11.0	11.0	0.079470758723623025	0.54705538498241535	1.0
FBgn0010109	FBgn0031436	11.0	11.0	0.081997688024492699	0.54702966238955542	1.0
FBgn0004510	FBgn0035868	11.0	11.0	0.08239590943313907	0.54697708654041299	1.0
FBgn0000504	FBgn0033663	11.0	11.0	0.082328335880387071	0.5468920041178762	1.0
FBgn0037446	FBgn0037328	11.0	11.0	0.087024025827287965	0.54687702282752915	1.0
FBgn0004510	FBgn0010409	11.0	11.0	0.087730080510594166	0.54686006287619293	1.0
FBgn0004865	FBgn0035237	11.0	11.0	0.079035512720801726	0.54665315146989069	1.0
FBgn0003053	FBgn0037537	11.0	11.0	0.088739785313342867	0.54663647418441008	1.0
FBgn0004652	FBgn0000273	11.0	11.0	0.070209531547368864	0.54644595739773294	1.0
FBgn0036900	FBgn0015609	11.0	11.0	0.084641192698263534	0.5463871628997673	1.0
FBgn0004865	FBgn0000017	11.0	11.0	0.076237450640052606	0.54627664055022607	1.0
FBgn0023215	FBgn0021795	11.0	11.0	0.07199122411435277	0.54616555286897361	1.0
FBgn0001981	FBgn0037442	-11.0	11.0	0.076152096127432234	0.54605955317312205	1.0
FBgn0001325	FBgn0016687	11.0	11.0	0.077174756000084332	0.54598521205309825	1.0
FBgn0004510	FBgn0037016	-11.0	11.0	0.06503405477625418	0.54555669061600243	1.0
FBgn0023094	FBgn0001092	11.0	11.0	0.069395939272711094	0.54547584818129957	1.0
FBgn0003345	FBgn0058469	11.0	11.0	0.068228744587546852	0.5453531711999674	1.0
FBgn0035691	FBgn0017579	-11.0	11.0	0.066586604875405131	0.54516774239869115	1.0
FBgn0004396	FBgn0037607	11.0	11.0	0.073176930363422377	0.54498400959254845	1.0
FBgn0013263	FBgn0015609	11.0	11.0	0.069007569859459938	0.54497807360958084	1.0
FBgn0000014	FBgn0085412	11.0	11.0	0.06876687907542739	0.54493963105321863	1.0
FBgn0035849	FBgn0000043	11.0	11.0	0.078266042130154811	0.54487490057228527	1.0
FBgn0043457	FBgn0261556	-11.0	11.0	0.063718383413024937	0.54481667140603085	1.0
FBgn0001981	FBgn0262127	11.0	11.0	0.074336917662841451	0.5446699678269723	1.0
FBgn0004865	FBgn0003345	11.0	11.0	0.065978677813510744	0.54464735455852398	1.0
FBgn0001981	FBgn0017579	10.0	10.0	0.079099526432568512	0.49977160598867187	1.0
