regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
FBgn0004893	FBgn0035868	14.0	14.0	0.1146316021094379	0.69815684281648149	1.0
FBgn0002922	FBgn0016691	14.0	14.0	0.11205923461728551	0.69806848604311889	1.0
FBgn0011236	FBgn0259923	14.0	14.0	0.10138772499996113	0.6980301057489986	1.0
FBgn0038316	FBgn0034083	14.0	14.0	0.1109230312763394	0.69797150909674543	1.0
FBgn0040918	FBgn0029804	14.0	14.0	0.11803399374555801	0.69791588845660313	1.0
FBgn0001994	FBgn0030670	14.0	14.0	0.1012973786199407	0.69763049915727549	1.0
FBgn0001269	FBgn0026718	-14.0	14.0	0.10642332557159984	0.69759099003097513	0.0
FBgn0000591	FBgn0265298	14.0	14.0	0.10555351041962918	0.69757416016938234	1.0
FBgn0004892	FBgn0033928	-14.0	14.0	0.095170023521251479	0.69750663548079628	1.0
FBgn0035407	FBgn0032587	14.0	14.0	0.092396993015698481	0.69709892182159849	1.0
FBgn0001325	FBgn0030812	14.0	14.0	0.09649009951467602	0.69700163701190321	1.0
FBgn0005694	FBgn0037989	14.0	14.0	0.093994785093326427	0.69688639350843506	1.0
FBgn0032940	FBgn0039209	-14.0	14.0	0.085947044953461782	0.6968464738977056	1.0
FBgn0035691	FBgn0004635	14.0	14.0	0.090051395844730098	0.69682471822296366	1.0
FBgn0001981	FBgn0267795	14.0	14.0	0.086747664779645406	0.69670475414856092	1.0
FBgn0000028	FBgn0041094	14.0	14.0	0.08737931055655207	0.69657329651014344	1.0
FBgn0004396	FBgn0039633	-14.0	14.0	0.079312530763374356	0.69652465410529585	1.0
FBgn0005694	FBgn0263346	14.0	14.0	0.086443772378394734	0.69650936356031201	1.0
FBgn0023094	FBgn0036334	14.0	14.0	0.088273554639002882	0.69636979885442007	1.0
FBgn0000014	FBgn0004903	14.0	14.0	0.083568386398015948	0.69636651497898727	1.0
FBgn0005694	FBgn0030808	14.0	14.0	0.081324366351942179	0.69630381348244319	1.0
FBgn0023094	FBgn0040491	-14.0	14.0	0.076684832392216129	0.6957310850827495	1.0
FBgn0023094	FBgn0261811	-14.0	14.0	0.080111161854774626	0.6957096372713294	1.0
FBgn0005694	FBgn0016797	14.0	14.0	0.076860613335110406	0.69552163540280432	1.0
FBgn0002723	FBgn0031245	-13.0	13.0	0.13008036229780884	0.64913104551205059	0.0
FBgn0032587	FBgn0034743	-13.0	13.0	0.12449145874888823	0.64898470781307849	0.0
FBgn0003053	FBgn0036920	13.0	13.0	0.10888439027625718	0.64845713270058525	1.0
FBgn0000567	FBgn0015399	13.0	13.0	0.10122066829130921	0.64839833080611753	1.0
FBgn0005612	FBgn0033518	13.0	13.0	0.1045142257482633	0.64831469460368962	1.0
FBgn0001180	FBgn0002592	13.0	13.0	0.094915592644183866	0.64817533514001213	1.0
FBgn0038766	FBgn0267727	13.0	13.0	0.1085874698896438	0.64816466254485572	1.0
FBgn0004396	FBgn0027865	-13.0	13.0	0.10292332092406709	0.64805629465557479	1.0
FBgn0004396	FBgn0015773	-13.0	13.0	0.095846081777808623	0.6479688614721778	1.0
FBgn0032587	FBgn0004403	-13.0	13.0	0.098502228062233188	0.64792186100504645	1.0
FBgn0261703	FBgn0053100	13.0	13.0	0.096244262547637127	0.64789661621265715	1.0
FBgn0003964	FBgn0259789	-13.0	13.0	0.099330982727047046	0.64782324212095665	0.0
FBgn0010768	FBgn0000404	-13.0	13.0	0.09296916762621954	0.6478188294133439	0.0
FBgn0011236	FBgn0039258	13.0	13.0	0.093571945723416428	0.64775859082337428	0.0
FBgn0037446	FBgn0262511	-13.0	13.0	0.099204441156456602	0.64768152237181187	1.0
FBgn0001168	FBgn0024811	13.0	13.0	0.090759142746878296	0.64767710966419911	1.0
FBgn0004865	FBgn0030873	-13.0	13.0	0.096337325054417111	0.64759080531298208	1.0
FBgn0003118	FBgn0003435	13.0	13.0	0.080064384970692903	0.64752523042543431	1.0
FBgn0001981	FBgn0014184	13.0	13.0	0.089256754842034214	0.64748212956037943	1.0
FBgn0004892	FBgn0003256	13.0	13.0	0.090127631419706311	0.6474130655551843	1.0
FBgn0027339	FBgn0030136	13.0	13.0	0.089140176565230933	0.64737437739774217	1.0
FBgn0001981	FBgn0030400	13.0	13.0	0.093026106119617868	0.64737037517455853	1.0
FBgn0001981	FBgn0263598	-13.0	13.0	0.093974759474883374	0.64733938360016186	1.0
FBgn0004396	FBgn0004133	-13.0	13.0	0.088941251945179045	0.64716431199115321	1.0
FBgn0004396	FBgn0036030	13.0	13.0	0.080640595809739757	0.6471302417835384	1.0
FBgn0052105	FBgn0004363	13.0	13.0	0.084583424027621423	0.64708508849633806	1.0
FBgn0003053	FBgn0262801	13.0	13.0	0.089827772528736693	0.64707369755343069	1.0
FBgn0038766	FBgn0030329	13.0	13.0	0.088058735359522744	0.64699180590982641	1.0
FBgn0032223	FBgn0034198	13.0	13.0	0.080882766749824309	0.64682145487175235	0.0
FBgn0004396	FBgn0085446	-13.0	13.0	0.073195980181066156	0.64637228228521604	1.0
FBgn0004396	FBgn0016693	-13.0	13.0	0.080489416182119633	0.64624739239766416	1.0
FBgn0043457	FBgn0266410	-13.0	13.0	0.073676535932700182	0.64601187695647144	1.0
FBgn0043457	FBgn0010453	13.0	13.0	0.070720200693705548	0.64597637005335473	1.0
FBgn0023094	FBgn0000721	-13.0	13.0	0.079101580425385509	0.64592033892878342	1.0
FBgn0023094	FBgn0262579	-13.0	13.0	0.073104829843867625	0.64565896296855774	1.0
FBgn0003118	FBgn0029785	-12.0	12.0	0.12195282775304422	0.59942025231656892	0.0
FBgn0004396	FBgn0000150	12.0	12.0	0.15091968244843029	0.59930521405531523	1.0
FBgn0003118	FBgn0024733	-12.0	12.0	0.13976750381082709	0.59927709587192224	0.0
FBgn0032223	FBgn0259984	12.0	12.0	0.10942398020077043	0.59903501267986403	0.0
FBgn0035160	FBgn0001942	12.0	12.0	0.11654345409110672	0.59890642843245023	1.0
FBgn0038197	FBgn0040529	12.0	12.0	0.10879269359769667	0.59875998811237097	1.0
FBgn0002521	FBgn0086355	12.0	12.0	0.11549142241550026	0.59854119991166377	1.0
FBgn0027339	FBgn0002592	12.0	12.0	0.09831456110229525	0.59846597864003226	1.0
FBgn0003567	FBgn0002914	12.0	12.0	0.10788384182537214	0.5984368342455666	1.0
FBgn0015561	FBgn0265434	-12.0	12.0	0.094574294249542779	0.59827079329399802	1.0
FBgn0004396	FBgn0014184	-12.0	12.0	0.08929941007251524	0.59822522952236856	1.0
FBgn0005558	FBgn0266064	-12.0	12.0	0.096557111633590098	0.59821999584589758	1.0
FBgn0261113	FBgn0024754	12.0	12.0	0.099807453836735671	0.5981694036400117	1.0
FBgn0016076	FBgn0032587	12.0	12.0	0.09020614731918597	0.59813471770575322	1.0
FBgn0004396	FBgn0259935	-12.0	12.0	0.086680791179796157	0.59809325877841479	1.0
FBgn0030432	FBgn0030518	12.0	12.0	0.092415232529095948	0.59788493793064945	1.0
FBgn0032130	FBgn0038461	-12.0	12.0	0.085676346014560922	0.59784388948774003	1.0
FBgn0030673	FBgn0036801	12.0	12.0	0.084462888372019262	0.59783886105348361	1.0
FBgn0035849	FBgn0030955	12.0	12.0	0.087101919655532933	0.5978117690811634	1.0
FBgn0034599	FBgn0026199	12.0	12.0	0.093764712355122737	0.59778416400330692	1.0
FBgn0002922	FBgn0263911	12.0	12.0	0.087066270026693149	0.59777841722129954	1.0
FBgn0004396	FBgn0031904	12.0	12.0	0.087445072771266397	0.59769991207423534	1.0
FBgn0000567	FBgn0041630	12.0	12.0	0.080261168453483078	0.59763967348426572	1.0
FBgn0001981	FBgn0031474	-12.0	12.0	0.089755689695342256	0.59754731448771958	1.0
FBgn0028996	FBgn0016685	-12.0	12.0	0.08198034053340858	0.59753900217803035	1.0
FBgn0004396	FBgn0038071	-12.0	12.0	0.087603560132291869	0.5975168360188593	1.0
FBgn0019650	FBgn0000139	12.0	12.0	0.083963727169114988	0.59746183110536066	1.0
FBgn0001981	FBgn0264491	-12.0	12.0	0.081102228776934016	0.59745495549117333	1.0
FBgn0013263	FBgn0033663	12.0	12.0	0.088915924696946314	0.5973798368406491	1.0
FBgn0000591	FBgn0263979	12.0	12.0	0.083067142111256098	0.59737429530085639	1.0
FBgn0000459	FBgn0037891	12.0	12.0	0.075740354067494686	0.59734556139081973	1.0
FBgn0010768	FBgn0051852	12.0	12.0	0.077470246135650178	0.5973115938043122	1.0
FBgn0001981	FBgn0030520	12.0	12.0	0.077939006375031261	0.59729281414168112	1.0
FBgn0004396	FBgn0033699	12.0	12.0	0.081889602790684357	0.59727382923683559	1.0
FBgn0005660	FBgn0040153	12.0	12.0	0.08555089838056007	0.59722282654652059	1.0
FBgn0036900	FBgn0031145	-12.0	12.0	0.077953278692630024	0.59716166436658558	1.0
FBgn0000014	FBgn0028327	-12.0	12.0	0.088432712401537383	0.59712841512782899	1.0
FBgn0003567	FBgn0086605	12.0	12.0	0.077516316309816979	0.59709567899460869	1.0
FBgn0003396	FBgn0028990	-12.0	12.0	0.078468693484391727	0.59703400370913728	1.0
FBgn0004396	FBgn0052666	-12.0	12.0	0.083609377739779667	0.59703133556034815	1.0
FBgn0003345	FBgn0085409	12.0	12.0	0.073892105405377106	0.59692460960878369	1.0
FBgn0004396	FBgn0015229	-12.0	12.0	0.077225372118302937	0.59684353893403763	1.0
FBgn0004396	FBgn0259175	-12.0	12.0	0.075881155316113225	0.59683522662434851	1.0
FBgn0035997	FBgn0051638	12.0	12.0	0.078445102649215614	0.59677991384752804	1.0
FBgn0023094	FBgn0033538	12.0	12.0	0.076719330465440161	0.59674615150323507	1.0
FBgn0000028	FBgn0003862	12.0	12.0	0.076474348633780165	0.5967239853440639	1.0
FBgn0005694	FBgn0040491	12.0	12.0	0.070031409934145972	0.59671731497209113	1.0
FBgn0005694	FBgn0000150	-12.0	12.0	0.072637158701529869	0.59662464811222315	1.0
FBgn0004396	FBgn0026259	12.0	12.0	0.077703477092373074	0.59648282574197109	1.0
FBgn0052105	FBgn0015609	-12.0	12.0	0.077110515369441579	0.59643798031809259	1.0
FBgn0001291	FBgn0058469	12.0	12.0	0.080464701623495616	0.59643048897726159	1.0
FBgn0004396	FBgn0020503	-12.0	12.0	0.073553689277583989	0.59630303356202785	1.0
FBgn0023094	FBgn0011837	-12.0	12.0	0.070579033848788109	0.59624094779212744	1.0
FBgn0003345	FBgn0039507	12.0	12.0	0.072017951540459424	0.59591676771425028	1.0
FBgn0040918	FBgn0010408	-11.0	11.0	0.17662242900497926	0.54994312738234896	0.0
FBgn0040918	FBgn0260441	-11.0	11.0	0.17212704980984767	0.54989099585985401	0.0
FBgn0040918	FBgn0003942	-11.0	11.0	0.1807155066262951	0.54988976440656678	0.0
FBgn0040918	FBgn0285950	-11.0	11.0	0.14251501757418217	0.5497414769065565	0.0
FBgn0040465	FBgn0259244	-11.0	11.0	0.13649624703595697	0.54957913031484973	0.0
FBgn0040918	FBgn0015756	-11.0	11.0	0.1351302399765934	0.54957666740827515	0.0
FBgn0032587	FBgn0002733	-11.0	11.0	0.11639686584126691	0.54931693338576593	0.0
FBgn0003870	FBgn0030174	-11.0	11.0	0.10691085810450873	0.54923504174216164	0.0
FBgn0003118	FBgn0267910	11.0	11.0	0.10458940718766074	0.54922744778022337	0.0
FBgn0032587	FBgn0033912	-11.0	11.0	0.089509654996909771	0.54916238599821188	0.0
FBgn0003118	FBgn0015756	-11.0	11.0	0.10267811519598063	0.54909886353280957	0.0
FBgn0002733	FBgn0040931	-11.0	11.0	0.1103292152012364	0.5490711558338458	0.0
FBgn0001981	FBgn0010408	11.0	11.0	0.10762022843610231	0.5490155351937035	1.0
FBgn0003118	FBgn0011666	11.0	11.0	0.10404293097064143	0.54901276442380709	1.0
FBgn0040918	FBgn0261599	-11.0	11.0	0.10919704205904257	0.54900188658643612	1.0
FBgn0019650	FBgn0010039	11.0	11.0	0.098155120367999726	0.54896843210546498	0.0
FBgn0002633	FBgn0083228	11.0	11.0	0.10373616643153699	0.54895447563487576	0.0
FBgn0261113	FBgn0260944	11.0	11.0	0.10688993689570891	0.54894862623176111	1.0
FBgn0032587	FBgn0029860	11.0	11.0	0.10470255646043736	0.5489229709549428	0.0
FBgn0038316	FBgn0035968	11.0	11.0	0.10215867888877145	0.5488219917853856	1.0
FBgn0032587	FBgn0034398	11.0	11.0	0.10613175722290491	0.54882076033209837	1.0
FBgn0017578	FBgn0015834	11.0	11.0	0.094204820252647758	0.54879808106739092	1.0
FBgn0003118	FBgn0034072	11.0	11.0	0.095642212795409132	0.54869453637015186	1.0
FBgn0004892	FBgn0033208	11.0	11.0	0.082695687583925093	0.54862526712274229	1.0
FBgn0000567	FBgn0051324	11.0	11.0	0.081638671936851592	0.54859160739955648	1.0
FBgn0261113	FBgn0003279	11.0	11.0	0.10115328420371827	0.54857724044453826	1.0
FBgn0022699	FBgn0028371	11.0	11.0	0.08877601208534408	0.54855004585111078	1.0
FBgn0035144	FBgn0033100	11.0	11.0	0.099265466007822212	0.54851751496010503	0.0
FBgn0003118	FBgn0030992	11.0	11.0	0.084956222548896565	0.54849257803103757	0.0
FBgn0030505	FBgn0038834	11.0	11.0	0.082857887298983468	0.54846517819539553	1.0
FBgn0002922	FBgn0029975	11.0	11.0	0.087634313171501499	0.54845152958812815	1.0
FBgn0005694	FBgn0034200	11.0	11.0	0.085164597915526996	0.54843685476978798	1.0
FBgn0000286	FBgn0014143	11.0	11.0	0.093578371613211364	0.54839108575594397	1.0
FBgn0033782	FBgn0004359	11.0	11.0	0.093870139807157693	0.54836029942376197	1.0
FBgn0003964	FBgn0036813	-11.0	11.0	0.087331142155694819	0.54834418790992001	1.0
FBgn0036900	FBgn0039857	-11.0	11.0	0.087362393999804278	0.54826127005524294	1.0
FBgn0263108	FBgn0266064	11.0	11.0	0.080743252190173698	0.54824269563482653	1.0
FBgn0000014	FBgn0085412	11.0	11.0	0.088036272156425677	0.54822258189780082	1.0
FBgn0029957	FBgn0021760	11.0	11.0	0.090384580598785624	0.5481965161365534	1.0
FBgn0002922	FBgn0004888	11.0	11.0	0.088792217178833288	0.54818604878361155	1.0
FBgn0032223	FBgn0035032	-11.0	11.0	0.08843500767830792	0.5481829701503933	0.0
FBgn0038316	FBgn0002284	-11.0	11.0	0.068356379357789099	0.54814407675073662	1.0
FBgn0032940	FBgn0015288	11.0	11.0	0.083760309055238957	0.5480675214047106	1.0
FBgn0045759	FBgn0034083	11.0	11.0	0.084716512172687664	0.54804597097218311	1.0
FBgn0032223	FBgn0029152	11.0	11.0	0.090437077550203249	0.54801959734761385	1.0
FBgn0001981	FBgn0023526	11.0	11.0	0.080858119942492646	0.54799466041854639	1.0
FBgn0000014	FBgn0038307	11.0	11.0	0.081679735619562266	0.54792826456214039	1.0
FBgn0029822	FBgn0016120	11.0	11.0	0.085340614450686691	0.54785961104137437	1.0
FBgn0002723	FBgn0259244	11.0	11.0	0.083318457690555292	0.54782902995140681	1.0
FBgn0000015	FBgn0025638	11.0	11.0	0.074391704781879453	0.5477982436192248	1.0
FBgn0004865	FBgn0028490	11.0	11.0	0.076561810656487372	0.54778243996870468	1.0
FBgn0002985	FBgn0033906	11.0	11.0	0.076403553338986241	0.54776099215728447	1.0
FBgn0004396	FBgn0001269	-11.0	11.0	0.075567452291882942	0.54776088953617719	1.0
FBgn0002922	FBgn0036887	11.0	11.0	0.071267076747216551	0.54770003521956401	1.0
FBgn0043457	FBgn0001624	11.0	11.0	0.078578949893663319	0.54769931687181306	1.0
FBgn0005558	FBgn0027601	11.0	11.0	0.074272135366610592	0.54764420933720726	1.0
FBgn0000560	FBgn0035082	11.0	11.0	0.077876308401744143	0.54753060777145546	1.0
FBgn0001981	FBgn0086690	-11.0	11.0	0.082568159703677257	0.54752681079048626	1.0
FBgn0001180	FBgn0264922	11.0	11.0	0.0764420956731095	0.54750957044446436	1.0
FBgn0002922	FBgn0042213	11.0	11.0	0.071442878122294551	0.54747745003788773	0.0
FBgn0005694	FBgn0027493	-11.0	11.0	0.074550025192115288	0.54745548912093123	1.0
FBgn0035405	FBgn0051992	11.0	11.0	0.080377828233325566	0.54739791867975074	1.0
FBgn0002609	FBgn0026718	-11.0	11.0	0.073465373352400054	0.54737913901711965	0.0
FBgn0001981	FBgn0034091	11.0	11.0	0.082698776900874349	0.54734783957940125	1.0
FBgn0034946	FBgn0033571	11.0	11.0	0.072141325286013913	0.54734640288389935	1.0
FBgn0002985	FBgn0283510	11.0	11.0	0.070041614942617847	0.54730761210535006	1.0
FBgn0001235	FBgn0039857	-11.0	11.0	0.067626844876399472	0.54723711140465314	1.0
FBgn0001981	FBgn0030484	11.0	11.0	0.066131094407835822	0.54720909584236743	1.0
FBgn0000015	FBgn0032217	11.0	11.0	0.072934451279381918	0.5470816404271337	1.0
FBgn0261283	FBgn0028411	11.0	11.0	0.077069237182579742	0.54704510731294431	1.0
FBgn0003507	FBgn0032292	11.0	11.0	0.070890922415037472	0.54702643027142051	1.0
FBgn0037207	FBgn0038678	-11.0	11.0	0.067681798306751528	0.54699831208802752	0.0
FBgn0000459	FBgn0037270	11.0	11.0	0.064792794385843344	0.54693756039252162	1.0
FBgn0003028	FBgn0032053	11.0	11.0	0.068615271360519148	0.54692442489079063	1.0
FBgn0023094	FBgn0243512	-11.0	11.0	0.074169225632085722	0.54692278295307428	1.0
FBgn0027339	FBgn0036237	11.0	11.0	0.070788276923945792	0.54691067366241597	1.0
FBgn0003567	FBgn0038224	11.0	11.0	0.073402521154804501	0.54690728716587589	1.0
FBgn0032587	FBgn0051852	11.0	11.0	0.081873207300991679	0.54690000106725956	1.0
FBgn0032940	FBgn0000479	-11.0	11.0	0.070934427067758932	0.54686900949286288	1.0
FBgn0023094	FBgn0014388	-11.0	11.0	0.067008556315536261	0.54683206589424438	1.0
FBgn0032940	FBgn0031011	-11.0	11.0	0.066223925605939205	0.54680774469182059	1.0
FBgn0001981	FBgn0024188	-11.0	11.0	0.075069781474367325	0.546767004112233	1.0
FBgn0043457	FBgn0085430	11.0	11.0	0.07038536323189748	0.54676392547901476	1.0
FBgn0004396	FBgn0035084	-11.0	11.0	0.083048129882082544	0.54671333327312899	1.0
FBgn0035144	FBgn0039265	11.0	11.0	0.070342505421621848	0.5466945536104979	1.0
FBgn0001180	FBgn0033571	11.0	11.0	0.070205743694206124	0.54654913950149131	1.0
FBgn0004396	FBgn0027657	-11.0	11.0	0.073835076571909575	0.54641583468314292	1.0
FBgn0004396	FBgn0002973	-11.0	11.0	0.06789640815201925	0.54634748902569874	1.0
